id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_vector,sum_vector,vector_norm_x,vector_norm_sum,operator_list,modulator_list,sequence_index,has_previous_state,prev_id,delta_vector,delta_norm,delta_d_semantisch,cosine_prev_current,resonance_change,polaritaet_change,dominanz_change,dominanz_from,dominanz_to
1164,0,4,MAT,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | ist offen für neue Lösungsansätze | gibt oft zu erkennen, wenn er etwas nicht verstanden hat",4,3,23,1116,1727,0.44499407838611,0.049847783190915,0.036900952175072,0.39802316963037,0.42437609028194,0.46125148062342,0.49684783504823,1.5951570775927,0.17868787029184,0.13227774905558,1.4267818537821,1.5212483870111,1.6534345053198,1.7810357015046,4,4,regulation,1.7810357015046,1,3.5846603474751,0,0,0,,,"[0.44499407838611, 0.049847783190915, 0.036900952175072, 0.39802316963037, 0.42437609028194, 0.46125148062342, 0.49684783504823]","[1.5951570775927, 0.17868787029184, 0.13227774905558, 1.4267818537821, 1.5212483870111, 1.6534345053198, 1.7810357015046]",0.9999972103431993,3.5846603474751415,[],[],0,0,,,,,,,0,0,,regulation
1165,0,4,MAT,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | ist offen für neue Lösungsansätze | gibt oft zu erkennen, wenn er etwas nicht verstanden hat",4,3,23,1116,1728,0.43782915236789,0.20100650117379,0.23487362217918,0.31187955950307,0.38918849396145,0.41116778334824,0.54307976882693,1.6595143788737,0.76187978151055,0.89024714575654,1.1821246042503,1.475150520079,1.5584591498894,2.0584483248078,5,3,regulation,2.0584483248078,1,3.7903140793782,0,0,0,,,"[0.43782915236789, 0.20100650117379, 0.23487362217918, 0.31187955950307, 0.38918849396145, 0.41116778334824, 0.54307976882693]","[1.6595143788737, 0.76187978151055, 0.89024714575654, 1.1821246042503, 1.475150520079, 1.5584591498894, 2.0584483248078]",0.9999973617031745,3.7903140793781316,[],[],1,1,1164.0,"[0.06435730128099992, 0.5831919112187101, 0.75796939670096, -0.24465724953180001, -0.04609786693209994, -0.09497535543040003, 0.27741262330319993]",1.0328274486406581,0.20565373190309977,0.9623007307754632,0.03769926922453681,0,0,regulation,regulation
1166,0,4,MAT,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | ist offen für neue Lösungsansätze | gibt oft zu erkennen, wenn er etwas nicht verstanden hat",4,3,23,1116,1729,0.54118431215479,0.10689917292218,0.1428571442414,0.30829942435736,0.41805401778194,0.37494993575965,0.51465851494907,2.0024305811111,0.39553654484655,0.52858426959973,1.1407355712402,1.5468374285089,1.3873484520668,1.9042827480714,6,5,kognition,2.0024305811111,1,3.700079851345,0,0,0,,,"[0.54118431215479, 0.10689917292218, 0.1428571442414, 0.30829942435736, 0.41805401778194, 0.37494993575965, 0.51465851494907]","[2.0024305811111, 0.39553654484655, 0.52858426959973, 1.1407355712402, 1.5468374285089, 1.3873484520668, 1.9042827480714]",0.9999972973629266,3.7000798513450497,[],[],2,1,1165.0,"[0.34291620223740016, -0.36634323666400004, -0.3616628761568099, -0.041389033010099885, 0.07168690842989989, -0.17111069782260002, -0.15416557673640008]",0.6652043938895361,-0.09023422803320003,0.984514394049345,0.015485605950654957,0,1,regulation,kognition
1167,0,4,MAT,2025-12-18,Exponentialgleichung/-funktion: Exponentielles Wachstum,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | achtet sorgfältig darauf gemachte Fehler in ähnlichen Aufgaben zu vermeiden | ist offen für neue Lösungsansätze | gibt oft zu erkennen, wenn er etwas nicht verstanden hat",4,3,23,1116,1730,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814,0.90937700008241,1.0000346677766,-0.042393895176915,1.2052751378734,0.98768473337732,1.0090721784466,1.1481438732645,3,3,motivation,1.2052751378734,1,2.5677818078907,2,1,1,"etwas, nicht",etwas,"[0.35414748083857, 0.38945317322984, -0.016509864641924, 0.46938195463106, 0.38464361882541, 0.39297273842287, 0.44713277366814]","[0.90937700008241, 1.0000346677766, -0.042393895176915, 1.2052751378734, 0.98768473337732, 1.0090721784466, 1.1481438732645]",0.9999961056032703,2.567781807890685,"['etwas', 'nicht']",['etwas'],3,1,1166.0,"[-1.09305358102869, 0.6044981229300501, -0.570978164776645, 0.06453956663319982, -0.55915269513158, -0.3782762736202001, -0.7561388748069]",1.7081733534947918,-1.1322980434542997,0.9139165489320421,0.0860834510679579,0,1,kognition,motivation
1302,0,15,MAT,2025-12-12,Funktionen: Quadratische Funktionen,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | ist allgemein motiviert | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",5,4,23,1183,1868,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417,2.1928329711058,0.13860551172511,0.41823148627147,1.3023340009002,1.7147259796655,1.8437587163565,1.4810764620914,5,3,kognition,2.1928329711058,1,3.9028243912711,1,0,1,weitgehend,,"[0.56185652560873, 0.035514064351567, 0.10716096158394, 0.3336892807476, 0.43935402011948, 0.47241530936597, 0.37948739649417]","[2.1928329711058, 0.13860551172511, 0.41823148627147, 1.3023340009002, 1.7147259796655, 1.8437587163565, 1.4810764620914]",0.9999974377595889,3.9028243912710687,['weitgehend'],[],0,0,,,,,,,0,0,,kognition
1303,0,15,MAT,2025-12-12,Funktionen: Quadratische Funktionen,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | ist allgemein motiviert | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",5,4,23,1183,1869,0.43782915236789,0.20100650117379,0.23487362217918,0.31187955950307,0.38918849396145,0.41116778334824,0.54307976882693,1.6595143788737,0.76187978151055,0.89024714575654,1.1821246042503,1.475150520079,1.5584591498894,2.0584483248078,5,3,regulation,2.0584483248078,1,3.7903140793782,0,0,0,,,"[0.43782915236789, 0.20100650117379, 0.23487362217918, 0.31187955950307, 0.38918849396145, 0.41116778334824, 0.54307976882693]","[1.6595143788737, 0.76187978151055, 0.89024714575654, 1.1821246042503, 1.475150520079, 1.5584591498894, 2.0584483248078]",0.9999973617031745,3.7903140793781316,[],[],1,1,1302.0,"[-0.5333185922321, 0.6232742697854401, 0.47201565948506996, -0.12020939664990005, -0.23957545958650006, -0.28529956646709986, 0.5773718627164]",1.1757121796417966,-0.11251031189289984,0.9537062455884617,0.04629375441153827,0,1,kognition,regulation
1304,0,15,MAT,2025-12-12,Funktionen: Quadratische Funktionen,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | ist allgemein motiviert | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",5,4,23,1183,1870,0.58036489123308,0.10643085034257,0.28652846723075,0.23051807041907,0.42718416964422,0.47692739623724,0.32658716896938,1.7353345284312,0.31823622048766,0.85674159494305,0.6892663099858,1.2773126885876,1.4260486648095,0.97652011590677,5,4,kognition,1.7353345284312,1,2.9900649591247,0,0,0,,,"[0.58036489123308, 0.10643085034257, 0.28652846723075, 0.23051807041907, 0.42718416964422, 0.47692739623724, 0.32658716896938]","[1.7353345284312, 0.31823622048766, 0.85674159494305, 0.6892663099858, 1.2773126885876, 1.4260486648095, 0.97652011590677]",0.999996655602233,2.990064959124671,[],[],2,1,1303.0,"[0.07582014955750016, -0.44364356102289004, -0.03350555081348994, -0.4928582942645, -0.1978378314914, -0.13241048507989994, -1.08192820890103]",1.293770156488673,-0.8002491202535,0.9544067525510551,0.045593247448944885,0,1,regulation,kognition
1305,0,15,MAT,2025-12-12,Funktionen: Quadratische Funktionen,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | ist allgemein motiviert | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",5,4,23,1183,1871,0.52010586118627,0.19744656419101,0.27327195712571,0.37284289932841,0.46304826268623,0.41077008263379,0.30604741185795,2.2688988134381,0.86133671746866,1.1921158086053,1.6264819818711,2.0199919519789,1.7919347245154,1.3350947594332,8,5,kognition,2.2688988134381,1,4.362368859302,0,0,0,,,"[0.52010586118627, 0.19744656419101, 0.27327195712571, 0.37284289932841, 0.46304826268623, 0.41077008263379, 0.30604741185795]","[2.2688988134381, 0.86133671746866, 1.1921158086053, 1.6264819818711, 2.0199919519789, 1.7919347245154, 1.3350947594332]",0.9999977076727392,4.362368859302032,[],[],3,1,1304.0,"[0.5335642850069, 0.543100496981, 0.33537421366225006, 0.9372156718853001, 0.7426792633912997, 0.36588605970589994, 0.3585746435264301]",1.5441887665734328,1.3723039001773003,0.9807838877903063,0.01921611220969366,0,0,kognition,kognition
1072,0,21,MAT,2026-01-06,Analysis: Ableitungen eigene Aufgaben,"erinnert sich gut an den zuvor behandelten Stoff | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | reagiert interessiert auf neue Herausforderungen | versteht komplexe Sachverhalte gut und kann sie gut logisch wiedergeben | erstellt meistens einen zielgerichteten Lernplan für seine Lernaktivitäten",2,1,23,1069,1632,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623,1.6469242623255,0.13450635597587,0.45092582651486,1.5527954519595,1.3244591735273,2.1524916087874,1.606824866481,5,4,performanz,2.1524916087874,1,3.7834187822736,0,0,0,,,"[0.43529939562806, 0.035551443866491, 0.119184436252, 0.4104201615304, 0.35006848278279, 0.56892616001453, 0.42470070376623]","[1.6469242623255, 0.13450635597587, 0.45092582651486, 1.5527954519595, 1.3244591735273, 2.1524916087874, 1.606824866481]",0.9999973568948807,3.7834187822736447,[],[],0,0,,,,,,,0,0,,performanz
1073,0,21,MAT,2026-01-06,Analysis: Ableitungen eigene Aufgaben,"erinnert sich gut an den zuvor behandelten Stoff | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | reagiert interessiert auf neue Herausforderungen | versteht komplexe Sachverhalte gut und kann sie gut logisch wiedergeben | erstellt meistens einen zielgerichteten Lernplan für seine Lernaktivitäten",2,1,23,1069,1633,0.59270995472911,0.037629046859325,0.10166548436159,0.31605277833603,0.40263592842087,0.44426987951362,0.42137466894537,2.0772518399554,0.13187733089455,0.35630380891204,1.1076601803012,1.4111054090979,1.5570186012452,1.4767784805933,4,4,kognition,2.0772518399554,1,3.5046583852388,1,0,1,meistens,,"[0.59270995472911, 0.037629046859325, 0.10166548436159, 0.31605277833603, 0.40263592842087, 0.44426987951362, 0.42137466894537]","[2.0772518399554, 0.13187733089455, 0.35630380891204, 1.1076601803012, 1.4111054090979, 1.5570186012452, 1.4767784805933]",0.9999971466629932,3.5046583852387734,['meistens'],[],1,1,1072.0,"[0.4303275776298998, -0.0026290250813199856, -0.09462201760282002, -0.4451352716582999, 0.08664623557060014, -0.5954730075421999, -0.13004638588770012]",0.8782341415952775,-0.2787603970347998,0.973845804068267,0.02615419593173296,0,1,performanz,kognition
1074,0,21,MAT,2026-01-06,Analysis: Ableitungen eigene Aufgaben,"erinnert sich gut an den zuvor behandelten Stoff | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | reagiert interessiert auf neue Herausforderungen | versteht komplexe Sachverhalte gut und kann sie gut logisch wiedergeben | erstellt meistens einen zielgerichteten Lernplan für seine Lernaktivitäten",2,1,23,1069,1634,0.52663821636637,0.059917132129427,0.10515379467749,0.32731466212845,0.43852952957493,0.41554212567743,0.48567519117027,1.7210596468562,0.19580986540402,0.34364379019416,1.0696680174493,1.4331194619974,1.357996366095,1.587192017263,3,3,kognition,1.7210596468562,1,3.2680013090368,0,0,0,,,"[0.52663821636637, 0.059917132129427, 0.10515379467749, 0.32731466212845, 0.43852952957493, 0.41554212567743, 0.48567519117027]","[1.7210596468562, 0.19580986540402, 0.34364379019416, 1.0696680174493, 1.4331194619974, 1.357996366095, 1.587192017263]",0.9999969400350727,3.2680013090367,[],[],2,1,1073.0,"[-0.3561921930991998, 0.06393253450947001, -0.012660018717879973, -0.03799216285189999, 0.02201405289949987, -0.1990222351502, 0.11041353666970011]",0.4299413280842856,-0.23665707620199994,0.9943752550925714,0.005624744907428592,0,0,kognition,kognition
1075,0,21,MAT,2026-01-06,Analysis: Ableitungen eigene Aufgaben,"erinnert sich gut an den zuvor behandelten Stoff | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | reagiert interessiert auf neue Herausforderungen | versteht komplexe Sachverhalte gut und kann sie gut logisch wiedergeben | erstellt meistens einen zielgerichteten Lernplan für seine Lernaktivitäten",2,1,23,1069,1635,0.50947910481707,0.03379630274003,0.17639907893204,0.35791044083201,0.36333508883705,0.53655853027006,0.40020050611167,2.2925249900977,0.15207467366546,0.79375050489484,1.6105049688325,1.6349144902368,2.4143754428081,1.8007993902716,7,6,performanz,2.4143754428081,1,4.4997329107928,0,0,0,,,"[0.50947910481707, 0.03379630274003, 0.17639907893204, 0.35791044083201, 0.36333508883705, 0.53655853027006, 0.40020050611167]","[2.2925249900977, 0.15207467366546, 0.79375050489484, 1.6105049688325, 1.6349144902368, 2.4143754428081, 1.8007993902716]",0.9999977776508132,4.4997329107927655,[],[],3,1,1074.0,"[0.5714653432415, -0.043735191738560025, 0.45010671470068, 0.5408369513831999, 0.2017950282394001, 1.0563790767131, 0.2136073730085999]",1.4233313616532324,1.231731601756,0.9827029981700629,0.017297001829937098,0,1,kognition,performanz
1076,0,21,MAT,2026-01-06,Analysis: Ableitungen eigene Aufgaben,"erinnert sich gut an den zuvor behandelten Stoff | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | reagiert interessiert auf neue Herausforderungen | versteht komplexe Sachverhalte gut und kann sie gut logisch wiedergeben | erstellt meistens einen zielgerichteten Lernplan für seine Lernaktivitäten",2,1,23,1069,1636,0.56653179159401,0.0,0.27198407691166,0.23087933030891,0.37193825747922,0.6271415155112,0.14179575308926,1.0747645724118,0.0,0.51597960513797,0.438,0.70560217130713,1.1897469705338,0.269,2,2,performanz,1.1897469705338,1,1.8970848998075,1,0,1,meistens,,"[0.56653179159401, 0.0, 0.27198407691166, 0.23087933030891, 0.37193825747922, 0.6271415155112, 0.14179575308926]","[1.0747645724118, 0.0, 0.51597960513797, 0.438, 0.70560217130713, 1.1897469705338, 0.269]",0.9999947287824127,1.8970848998074774,['meistens'],[],4,1,1075.0,"[-1.2177604176859, -0.15207467366546, -0.27777089975686997, -1.1725049688325, -0.92931231892967, -1.2246284722743002, -1.5317993902715998]",2.769067960378981,-2.6026480109853,0.947638156559641,0.05236184344035899,0,0,performanz,performanz
1068,0,21,MAT,2026-01-13,Analysis: Ableitungen,"zeigt von Stunde zu Stunde nur meistens Fortschritte | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | setzt geplante Lernaktivitäten meistens in die Tat um | ist offen für neue Lernmethoden",2,1,23,1068,1628,0.71632142425822,0.0,0.24589649946494,0.10102785763875,0.48005379208708,0.42650143713645,0.062046789280422,2.0532452617647,0.0,0.70483138618077,0.28958364636074,1.3760138125363,1.2225127230322,0.17784931705716,4,2,kognition,2.0532452617647,1,2.86636421726,2,0,1,"nur, meistens",,"[0.71632142425822, 0.0, 0.24589649946494, 0.10102785763875, 0.48005379208708, 0.42650143713645, 0.062046789280422]","[2.0532452617647, 0.0, 0.70483138618077, 0.28958364636074, 1.3760138125363, 1.2225127230322, 0.17784931705716]",0.9999965112719961,2.8663642172599535,"['nur', 'meistens']",[],5,1,1076.0,"[0.9784806893529001, 0.0, 0.18885178104279998, -0.14841635363925998, 0.67041164122917, 0.03276575249839997, -0.09115068294284001]",1.2140637046302225,0.9692793174525001,0.9508574656127265,0.04914253438727345,0,1,performanz,kognition
1069,0,21,MAT,2026-01-13,Analysis: Ableitungen,"zeigt von Stunde zu Stunde nur meistens Fortschritte | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | setzt geplante Lernaktivitäten meistens in die Tat um | ist offen für neue Lernmethoden",2,1,23,1068,1629,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018,1.6974203813449,0.0,0.88854199981821,0.7678324426878,1.1749079883455,1.8608741963844,0.48293357667356,4,2,performanz,1.8608741963844,1,3.0556171049096,0,0,0,,,"[0.55550638970887, 0.0, 0.29078875442313, 0.25128473348535, 0.3845063379814, 0.60899911294624, 0.15804728787018]","[1.6974203813449, 0.0, 0.88854199981821, 0.7678324426878, 1.1749079883455, 1.8608741963844, 0.48293357667356]",0.9999967273493624,3.055617104909579,[],[],6,1,1068.0,"[-0.3558248804198001, 0.0, 0.18371061363744, 0.47824879632706, -0.20110582419079992, 0.6383614733522001, 0.3050842596164]",0.9644211605551959,0.1892528876495998,0.948947288802368,0.051052711197631995,0,1,kognition,performanz
1070,0,21,MAT,2026-01-13,Analysis: Ableitungen,"zeigt von Stunde zu Stunde nur meistens Fortschritte | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | setzt geplante Lernaktivitäten meistens in die Tat um | ist offen für neue Lernmethoden",2,1,23,1068,1630,0.54852428206151,0.028144193203567,0.15231775143531,0.32706755945492,0.43173643708193,0.46775918359501,0.40367694556994,2.17271425264,0.11147964037732,0.60333327128163,1.2955203101186,1.7101155608034,1.8528022883154,1.5989714253045,6,5,kognition,2.17271425264,1,3.961007449354,0,0,0,,,"[0.54852428206151, 0.028144193203567, 0.15231775143531, 0.32706755945492, 0.43173643708193, 0.46775918359501, 0.40367694556994]","[2.17271425264, 0.11147964037732, 0.60333327128163, 1.2955203101186, 1.7101155608034, 1.8528022883154, 1.5989714253045]",0.9999974753961267,3.961007449353996,[],[],7,1,1069.0,"[0.47529387129510003, 0.11147964037732, -0.2852087285365801, 0.5276878674307999, 0.5352075724579, -0.008071908068999933, 1.11603784863094]",1.4595147342419628,0.9053903444444003,0.945863971428111,0.05413602857188904,0,1,performanz,kognition
1071,0,21,MAT,2026-01-13,Analysis: Ableitungen,"zeigt von Stunde zu Stunde nur meistens Fortschritte | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | setzt geplante Lernaktivitäten meistens in die Tat um | ist offen für neue Lernmethoden",2,1,23,1068,1631,0.45560273520211,0.048083977176934,0.071709281313335,0.3792497481292,0.49290594504422,0.4472213857957,0.44516561249039,1.564241020898,0.1650888454713,0.2462026470488,1.3020949334858,1.6923157810732,1.5354649632956,1.5284067858849,3,3,methodik,1.6923157810732,1,3.4333342274091,1,0,1,meistens,,"[0.45560273520211, 0.048083977176934, 0.071709281313335, 0.3792497481292, 0.49290594504422, 0.4472213857957, 0.44516561249039]","[1.564241020898, 0.1650888454713, 0.2462026470488, 1.3020949334858, 1.6923157810732, 1.5354649632956, 1.5284067858849]",0.9999970873878776,3.433334227409131,['meistens'],[],8,1,1070.0,"[-0.6084732317420001, 0.05360920509398001, -0.35713062423282993, 0.006574623367200161, -0.017799779730200083, -0.31733732501980016, -0.0705646394196]",0.7789084075809539,-0.5276732219449003,0.9879311671535536,0.012068832846446442,0,1,kognition,methodik
1063,0,21,MAT,2026-01-20,Analysis: Ableitungen,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann sich gut an früher Gelerntes erinnern und es nutzen | kann bereits erlernten Stoff gut spontan abrufen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar,2,1,23,1067,1623,0.50114942244074,0.11396715072385,0.17824852421908,0.34183623305069,0.44985360536929,0.43478865646368,0.44251784498799,2.1266007185707,0.48361349683376,0.75638806055551,1.4505637366569,1.9089296676643,1.8450023642827,1.8778007615944,6,3,kognition,2.1266007185707,1,4.2434364120772,0,0,0,,,"[0.50114942244074, 0.11396715072385, 0.17824852421908, 0.34183623305069, 0.44985360536929, 0.43478865646368, 0.44251784498799]","[2.1266007185707, 0.48361349683376, 0.75638806055551, 1.4505637366569, 1.9089296676643, 1.8450023642827, 1.8778007615944]",0.9999976434249339,4.243436412077167,[],[],9,1,1071.0,"[0.5623596976727001, 0.31852465136246, 0.51018541350671, 0.1484688031710999, 0.21661388659110004, 0.30953740098710014, 0.3493939757094999]",0.9822676078840329,0.8101021846681,0.9894096631740799,0.010590336825920144,0,1,methodik,kognition
1064,0,21,MAT,2026-01-20,Analysis: Ableitungen,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann sich gut an früher Gelerntes erinnern und es nutzen | kann bereits erlernten Stoff gut spontan abrufen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar,2,1,23,1067,1624,0.54184953553435,0.028966549779741,0.10377305345183,0.30141773302564,0.50406736303315,0.44719022762149,0.38713011245978,1.8706043338075,0.1,0.35825134246539,1.0405717467824,1.7401705307192,1.5438159912792,1.3364729848859,5,4,kognition,1.8706043338075,1,3.4522478891995,1,1,1,teilweise,teilweise,"[0.54184953553435, 0.028966549779741, 0.10377305345183, 0.30141773302564, 0.50406736303315, 0.44719022762149, 0.38713011245978]","[1.8706043338075, 0.1, 0.35825134246539, 1.0405717467824, 1.7401705307192, 1.5438159912792, 1.3364729848859]",0.9999971033450251,3.4522478891994672,['teilweise'],['teilweise'],10,1,1063.0,"[-0.2559963847632001, -0.38361349683376, -0.39813671809012, -0.4099919898744999, -0.16875913694510003, -0.30118637300350004, -0.5413277767084999]",0.9754631625229644,-0.7911885228776998,0.9888886498003403,0.011111350199659698,0,0,kognition,kognition
1065,0,21,MAT,2026-01-20,Analysis: Ableitungen,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann sich gut an früher Gelerntes erinnern und es nutzen | kann bereits erlernten Stoff gut spontan abrufen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar,2,1,23,1067,1625,0.47702884675405,0.035858957413928,0.14440605365886,0.38564030488792,0.40772019219027,0.52969413424763,0.39340778595657,2.0109011179267,0.151162383663,0.60873948549218,1.6256553990257,1.7187325166091,2.2329100933114,1.6583989877431,5,4,performanz,2.2329100933114,1,4.2154606819304,0,0,0,,,"[0.47702884675405, 0.035858957413928, 0.14440605365886, 0.38564030488792, 0.40772019219027, 0.52969413424763, 0.39340778595657]","[2.0109011179267, 0.151162383663, 0.60873948549218, 1.6256553990257, 1.7187325166091, 2.2329100933114, 1.6583989877431]",0.9999976277856631,4.215460681930379,[],[],11,1,1064.0,"[0.1402967841192, 0.051162383662999994, 0.25048814302679007, 0.5850836522433001, -0.021438014110099823, 0.6890941020321999, 0.32192600285719997]",1.0031523255596833,0.7632127927309003,0.9854385280695419,0.014561471930458092,0,1,kognition,performanz
1066,0,21,MAT,2026-01-20,Analysis: Ableitungen,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann sich gut an früher Gelerntes erinnern und es nutzen | kann bereits erlernten Stoff gut spontan abrufen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar,2,1,23,1067,1626,0.47017325437901,0.18259732730411,0.27316223778375,0.42473426924758,0.31688346369353,0.5309526403036,0.32900954691659,1.7408856233145,0.67609345916374,1.0114233597107,1.5726410980963,1.1733076287778,1.9659302386016,1.2182062353096,5,4,performanz,1.9659302386016,1,3.702637071267,0,0,0,,,"[0.47017325437901, 0.18259732730411, 0.27316223778375, 0.42473426924758, 0.31688346369353, 0.5309526403036, 0.32900954691659]","[1.7408856233145, 0.67609345916374, 1.0114233597107, 1.5726410980963, 1.1733076287778, 1.9659302386016, 1.2182062353096]",0.9999972992294969,3.702637071266996,[],[],12,1,1065.0,"[-0.2700154946122, 0.5249310755007399, 0.40268387421852003, -0.05301430092940018, -0.5454248878313002, -0.2669798547097999, -0.4401927524335001]",1.0372858961719942,-0.5128236106634003,0.9739570330758796,0.026042966924120448,0,0,performanz,performanz
1067,0,21,MAT,2026-01-20,Analysis: Ableitungen,nutzt regelmäßig erlaubte Hilfsmittel zum Lösen von Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | kann sich gut an früher Gelerntes erinnern und es nutzen | kann bereits erlernten Stoff gut spontan abrufen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar,2,1,23,1067,1627,0.47409552914842,0.41406760217284,0.095995289892389,0.41406760217284,0.43806451980786,0.35846842256622,0.32048275638434,1.8796171795718,1.6416281755412,0.3805865800165,1.6416281755412,1.7367672685518,1.4211975518937,1.2705981339637,5,3,kognition,1.8796171795718,1,3.9646280613375,0,0,0,,,"[0.47409552914842, 0.41406760217284, 0.095995289892389, 0.41406760217284, 0.43806451980786, 0.35846842256622, 0.32048275638434]","[1.8796171795718, 1.6416281755412, 0.3805865800165, 1.6416281755412, 1.7367672685518, 1.4211975518937, 1.2705981339637]",0.999997477701661,3.964628061337548,[],[],13,1,1066.0,"[0.13873155625729994, 0.9655347163774601, -0.6308367796942, 0.06898707744490018, 0.5634596397740002, -0.5447326867079001, 0.0523918986541001]",1.403988379356413,0.26199099007049975,0.9351975927905092,0.06480240720949082,0,1,performanz,kognition
