datum,lehrkraft_id,gruppe_id,teilnehmer_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,thema,interventions,delta_norm,delta_dichte,cosine_shift,dominanzwechsel,polaritaetswechsel,dominante_dimension_vorher,dominante_dimension_nachher,bemerkung,delta_kognition,delta_sozial,delta_affektiv,delta_motivation,delta_methodik,delta_performanz,delta_regulation
2025-11-12,19,0,18,1739,3196,Funktionen: Sinusfunktion,metakognition,0.6026352489601179,-0.6837502217874003,0.18158575877938832,1,0,kognition,motivation,"kann mittlerweile zuvor schwierige Aufgaben weitgehend bewältigen | Vorbereitung auf anstehende Tests hat sich verbessert | verhält sich sehr offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | schafft normalerweise alle Aufgaben in einer Klassenarbeit oder Leistungskontrollen in der dafür angesetzten Zeit | kann komplexe Informationen verständlich mit eigenen Worten erklären",-0.19528408710847994,0.3178054031528627,0.22360334715677,0.29793358614965,-0.25916985923723,-0.12443676374597995,-0.051153608024820024
2025-11-12,19,0,18,1739,3198,Funktionen: Sinusfunktion,metakognition,0.23601204388018152,0.6261110819172,0.02785101811696955,0,0,motivation,motivation,"kann mittlerweile zuvor schwierige Aufgaben weitgehend bewältigen | Vorbereitung auf anstehende Tests hat sich verbessert | verhält sich sehr offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | schafft normalerweise alle Aufgaben in einer Klassenarbeit oder Leistungskontrollen in der dafür angesetzten Zeit | kann komplexe Informationen verständlich mit eigenen Worten erklären",0.05495486956954998,0.10645960293828999,-0.171412441523,-0.04766426602467999,0.026076899020730016,-0.016472562429210025,0.09350156559783998
2025-11-12,19,0,18,1739,3200,Funktionen: Sinusfunktion,metakognition,0.6186906496986642,0.3269996487490001,0.191390102897932,1,0,motivation,kognition,"kann mittlerweile zuvor schwierige Aufgaben weitgehend bewältigen | Vorbereitung auf anstehende Tests hat sich verbessert | verhält sich sehr offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | schafft normalerweise alle Aufgaben in einer Klassenarbeit oder Leistungskontrollen in der dafür angesetzten Zeit | kann komplexe Informationen verständlich mit eigenen Worten erklären",0.26327367226779,-0.405860354242848,-0.09782495793383,-0.29620535788322,0.21864348579772996,0.044044989479819996,-0.04111198068100996
2025-11-26,19,0,18,1737,3186,Funktionen: Modif.sinusfunktion,"lob, metakognition",0.30069302350827937,0.37866325131449985,0.045208372020976384,0,0,kognition,kognition,"kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als langweilig empfunden wird | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",-0.12834385008078997,0.025555179587621,-0.09257054948670398,0.14919856048958002,-0.09984127828773998,0.03810964020344998,0.17618439408255
2025-11-26,19,0,18,1737,3187,Funktionen: Modif.sinusfunktion,"lob, metakognition",0.5284279356745518,-1.7335608738376997,0.13961893402440673,1,0,kognition,motivation,"kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als langweilig empfunden wird | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",-0.27276378746540003,0.273217772632507,0.22560764261387398,0.18053773631838,-0.19163775125952,0.04328328765870004,-0.08998274738762002
2025-11-26,19,0,18,1737,3188,Funktionen: Modif.sinusfunktion,"lob, metakognition",0.500031297958321,0.4094692738654002,0.12501658402414584,1,0,motivation,regulation,"kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als langweilig empfunden wird | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",0.21872822244198997,-0.16220460102843998,-0.15331211158668998,-0.2235611132159,0.25172155769614,-0.12278542579499002,0.15477323008945998
2025-11-26,19,0,18,1737,3189,Funktionen: Modif.sinusfunktion,"lob, metakognition",0.1810409868316345,0.36534178227869996,0.016388026303501113,1,0,regulation,performanz,"kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als langweilig empfunden wird | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",-0.003607616878829989,-0.054806677411370006,0.11555804269433997,0.022166858778109977,-0.043572316105179976,0.08425219020923003,-0.08316876204017998
2025-11-26,19,0,18,1737,3190,Funktionen: Modif.sinusfunktion,"lob, metakognition",0.4242289694115372,0.18410023897659977,0.08998564637552653,1,0,performanz,regulation,"kann neue Themen bedingt mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als langweilig empfunden wird | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",-0.11030361669199001,0.20592850917301003,-0.314461765442794,0.09666687373308003,0.06547954968506997,-0.10856000389904003,0.03306429291816004
2025-12-03,19,0,18,1735,3176,Funktionen: Sinusfunktion,"regelhinweise, emotionale_stuetzung",0.3463350762297293,-0.07656749091050008,0.05997434463444162,1,0,regulation,performanz,"der Schüler erinnert sich teilweise an den zuvor behandelten Stoff | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | hat viel Vertrauen in die eigenen Fähigkeiten | Wechsel zwischen verschiedenen Themen gelingt mit etwas Aufwand (befriedigend)",0.10994671490024,-0.265556268582683,0.08583693403242301,-0.04242871190558001,-0.08246044322666995,0.14500794473355005,-0.018557196854570024
2025-12-03,19,0,18,1735,3178,Funktionen: Sinusfunktion,"regelhinweise, emotionale_stuetzung",0.2594762220034838,0.10663091808460035,0.03366415169601078,0,0,performanz,performanz,"der Schüler erinnert sich teilweise an den zuvor behandelten Stoff | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | hat viel Vertrauen in die eigenen Fähigkeiten | Wechsel zwischen verschiedenen Themen gelingt mit etwas Aufwand (befriedigend)",-0.14814977747059,0.148349478122253,0.138394639525801,0.06227246862738001,0.00988295801854,-0.014496840261590038,0.0057634821315200035
2025-12-03,19,0,18,1735,3179,Funktionen: Sinusfunktion,"regelhinweise, emotionale_stuetzung",0.4108000649324694,-0.6745730315120002,0.08437889075556382,1,0,performanz,kognition,"der Schüler erinnert sich teilweise an den zuvor behandelten Stoff | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | hat viel Vertrauen in die eigenen Fähigkeiten | Wechsel zwischen verschiedenen Themen gelingt mit etwas Aufwand (befriedigend)",0.20818815876389002,0.09239368192541003,0.21820056533129,-0.11184243385806003,0.018686224919729988,-0.15413694391852,-0.18069366960358002
2025-12-03,19,0,18,1735,3180,Funktionen: Sinusfunktion,"regelhinweise, emotionale_stuetzung",0.41721960107774947,0.3578435702374998,0.08703668409528498,1,0,kognition,performanz,"der Schüler erinnert sich teilweise an den zuvor behandelten Stoff | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | hat viel Vertrauen in die eigenen Fähigkeiten | Wechsel zwischen verschiedenen Themen gelingt mit etwas Aufwand (befriedigend)",0.02268780694646999,-0.26800343337325605,-0.21980623229598,-0.04353678922872001,-0.025926286397330023,0.22006389925346997,0.04920462159274003
2025-12-10,19,0,18,1733,3168,Funktionen: Sinusfunktion vorb. Klassenarbeit,"lob, aktivierungsfragen, metakognition",0.16862361520344904,0.3461624276502002,0.01421704737992835,1,0,performanz,kognition,"wirkt sich gut auf den Lernstand des Schülers aus | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | erstellt eher unsicher einen zielgerichteten Lernplan für seine Lernaktivitäten | überlegt sich hin und wieder zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | kann Feedback erfolgreich umsetzen",0.04306247477416003,0.021771061023141,-0.06983609934893,0.0025311786220600374,0.025787065065839998,-0.11617696424790996,0.08402392747588
2025-12-10,19,0,18,1733,3170,Funktionen: Sinusfunktion vorb. Klassenarbeit,"lob, aktivierungsfragen, metakognition",0.6303180836015175,-2.0084665992753,0.19865233777935998,0,0,kognition,kognition,"wirkt sich gut auf den Lernstand des Schülers aus | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | erstellt eher unsicher einen zielgerichteten Lernplan für seine Lernaktivitäten | überlegt sich hin und wieder zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | kann Feedback erfolgreich umsetzen",0.22410748066282993,0.0028082429872910014,0.10015726242505,-0.26675353131656604,0.12193468247955003,-0.350280919616956,-0.358211005235665
2025-12-17,19,0,18,1732,3163,Funktionen: Sinusfunktion für kl.arbeit,"lob, metakognition",0.6998130865350299,2.2352037092943,0.24487147089567218,0,0,kognition,kognition,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist offen für neue Lernmethoden | ist oft dazu fähig, Aufgaben selbstständig zu beenden | kann sich weniger gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird",-0.2959500479166499,0.198887917858314,-0.17520865241539,0.345543387979916,-0.08042716187742999,0.290792465848186,0.34852321290585503
2025-12-17,19,0,18,1732,3164,Funktionen: Sinusfunktion für kl.arbeit,"lob, metakognition",0.2641466735081287,0.44394110932130015,0.03488690961232277,0,0,kognition,kognition,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist offen für neue Lernmethoden | ist oft dazu fähig, Aufgaben selbstständig zu beenden | kann sich weniger gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird",-0.04126145963410005,-0.03548173087393999,0.2469470038846,-0.006876340809210013,-0.05848267210621,0.04847162781667996,-0.003489329172850053
2025-12-17,19,0,18,1732,3165,Funktionen: Sinusfunktion für kl.arbeit,"lob, metakognition",0.22713559424525326,-1.3079013956978,0.025795440825782223,1,0,kognition,performanz,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist offen für neue Lernmethoden | ist oft dazu fähig, Aufgaben selbstständig zu beenden | kann sich weniger gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird",-0.06587201711355001,-0.10267720442768999,0.03286487490626,-0.10723786744421998,-0.011240915986970024,0.15470930751457002,-0.008213341889799997
2025-12-17,19,0,18,1732,3166,Funktionen: Sinusfunktion für kl.arbeit,"lob, metakognition",0.22108198229773512,0.6315409014469,0.024438776521614525,0,0,performanz,performanz,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | ist offen für neue Lernmethoden | ist oft dazu fähig, Aufgaben selbstständig zu beenden | kann sich weniger gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird",-0.014601073103290008,0.10457495003015999,0.006623771489079999,0.13717409587,-0.03835121017305998,-0.12413455666779,0.044579378414009996
2026-01-07,19,0,18,1731,3158,Prüfungsvorbereitung: Blf a Teil 2014,"regelhinweise, metakognition, emotionale_stuetzung",0.3462872622845777,0.4038482809428996,0.05995775899350653,1,0,performanz,kognition,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | lernt nur teilweise aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts nur teilweise als Chance zum Lernen | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | bleibt sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",0.16272368798438003,-0.17022715808189298,-0.20588878306725,-0.08421324186835,0.10328536936272997,0.008587504957659975,-0.06507618747274996
2026-01-07,19,0,18,1731,3159,Prüfungsvorbereitung: Blf a Teil 2014,"regelhinweise, metakognition, emotionale_stuetzung",0.25285341731744465,-1.3192382155392997,0.03196763096521671,0,0,kognition,kognition,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | lernt nur teilweise aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts nur teilweise als Chance zum Lernen | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | bleibt sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",0.026731557083980007,0.118147720616643,0.1383618918507,-0.12117400282864002,0.011968243107480014,-0.11025168584171996,0.055996120097970004
2026-01-07,19,0,18,1731,3160,Prüfungsvorbereitung: Blf a Teil 2014,"regelhinweise, metakognition, emotionale_stuetzung",0.2196888561331243,0.7733028857264999,0.024131762044698357,0,0,kognition,kognition,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | lernt nur teilweise aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts nur teilweise als Chance zum Lernen | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | bleibt sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",0.022393227774780033,-0.07826883007615301,-0.17251138289508,0.10081840494236002,-0.01927742820035999,0.03242165322089996,-0.01698282244878002
2026-01-07,19,0,18,1731,3161,Prüfungsvorbereitung: Blf a Teil 2014,"regelhinweise, metakognition, emotionale_stuetzung",0.40723359720979074,0.6661376346789001,0.08292005447441775,1,0,kognition,regulation,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | lernt nur teilweise aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts nur teilweise als Chance zum Lernen | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | bleibt sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",-0.28812785342514,0.11869491816234301,0.17040422436189,0.09831462351932996,-0.09597451115493,0.08566193113386,0.11610607677614004
2026-01-07,19,0,18,1731,3162,Prüfungsvorbereitung: Blf a Teil 2014,"regelhinweise, metakognition, emotionale_stuetzung",0.16386333297526043,-0.10043573640629999,0.01342566354518937,0,0,regulation,regulation,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | lernt nur teilweise aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts nur teilweise als Chance zum Lernen | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | bleibt sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",0.12735049998264997,-0.001472365878539994,-0.02576047496646,-0.007868454870229968,0.04847318338898998,-0.07051723963606998,-0.05082350775334005
2026-01-14,19,0,18,1729,3148,Prüfungsvorbereitung: 2024 A Teil u. B1,"aktivierungsfragen, regelhinweise, metakognition",0.2304868191603371,-0.19119546447309999,0.026562225804563133,1,0,regulation,kognition,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, teilweise zuverlässig | schwieriger werdende Aufgaben stressen den Schüler nur wenig | Motivation wird fast nicht beeinflusst, wenn er eine Aufgabe nicht sofort versteht | stellt regelmäßig Fragen im Nachhilfeunterricht",0.07066343045029005,0.046709700529069975,-0.19104112556374,-0.008937216511040014,0.05959994176233002,-0.024948542498089976,-0.07209638655059997
2026-01-14,19,0,18,1729,3150,Prüfungsvorbereitung: 2024 A Teil u. B1,"aktivierungsfragen, regelhinweise, metakognition",0.3552553792431183,-2.4590188831844,0.06310385729013013,1,0,kognition,regulation,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, teilweise zuverlässig | schwieriger werdende Aufgaben stressen den Schüler nur wenig | Motivation wird fast nicht beeinflusst, wenn er eine Aufgabe nicht sofort versteht | stellt regelmäßig Fragen im Nachhilfeunterricht",-0.19270421858156006,-0.160108382152016,-0.00046653938948400253,-0.00932075064186999,-0.03571771601260004,-0.01857054029376004,0.24845333632539002
2026-01-14,19,0,18,1729,3151,Prüfungsvorbereitung: 2024 A Teil u. B1,"aktivierungsfragen, regelhinweise, metakognition",0.5993556184720913,0.7211654821644,0.17961589131565714,1,0,regulation,motivation,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, teilweise zuverlässig | schwieriger werdende Aufgaben stressen den Schüler nur wenig | Motivation wird fast nicht beeinflusst, wenn er eine Aufgabe nicht sofort versteht | stellt regelmäßig Fragen im Nachhilfeunterricht",-0.13575118488982998,0.25614636705133603,0.23108365475392403,0.23945482991325995,-0.32617192031112296,0.08042342017771004,-0.22714200990950006
2026-01-14,19,0,18,1729,3152,Prüfungsvorbereitung: 2024 A Teil u. B1,"aktivierungsfragen, regelhinweise, metakognition",0.46123253504813505,2.3158379857807003,0.10636850608091164,1,0,motivation,regulation,"der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, teilweise zuverlässig | schwieriger werdende Aufgaben stressen den Schüler nur wenig | Motivation wird fast nicht beeinflusst, wenn er eine Aufgabe nicht sofort versteht | stellt regelmäßig Fragen im Nachhilfeunterricht",0.21131939678394,-0.07548493498049003,-0.15402579502498004,-0.19255911067335996,0.304361122692023,-0.04888284930153003,0.08095310940424005
2026-01-21,19,0,18,1727,3138,Prüfungsvorbereitung: BLF 2023 Ateil + B3,"metakognition, emotionale_stuetzung",0.26051019240413964,-2.5834000685468004,0.03393305550939574,1,0,regulation,performanz,"nutzt die Tipps, die Sie ihm gegeben haben, selten | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | zeigt sich meistens frustriert nach gemachten Fehlern und Rückschlägen | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",0.007626735586529987,-0.21932182361501898,-0.068442756988932,-0.010051312277809976,0.031116334898739995,0.10862459115329998,-0.04639356607778006
2026-01-21,19,0,18,1727,3140,Prüfungsvorbereitung: BLF 2023 Ateil + B3,"metakognition, emotionale_stuetzung",0.20870169858410162,1.936498248263,0.021778385133357503,1,0,performanz,kognition,"nutzt die Tipps, die Sie ihm gegeben haben, selten | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | zeigt sich meistens frustriert nach gemachten Fehlern und Rückschlägen | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",0.13639955595998005,-0.0027107189010680058,0.114705206428312,-0.08040009480777,0.0013199725330200196,-0.037998878690869986,-0.06226632631476997
2026-01-21,19,0,18,1727,3141,Prüfungsvorbereitung: BLF 2023 Ateil + B3,"metakognition, emotionale_stuetzung",0.17495985540074105,-0.23611079903559995,0.01530556196065569,0,0,kognition,kognition,"nutzt die Tipps, die Sie ihm gegeben haben, selten | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | zeigt sich meistens frustriert nach gemachten Fehlern und Rückschlägen | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",-0.02765852037937999,0.019538523421999,-0.13311818985501,-0.02176890155164002,0.05827832682705997,-0.05555062123002996,0.06919270852421
2026-01-21,19,0,18,1727,3142,Prüfungsvorbereitung: BLF 2023 Ateil + B3,"metakognition, emotionale_stuetzung",0.11054300274771267,0.3950817641633999,0.006109911548559777,1,0,kognition,regulation,"nutzt die Tipps, die Sie ihm gegeben haben, selten | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich etwas verbessert | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | zeigt sich meistens frustriert nach gemachten Fehlern und Rückschlägen | reagiert zögerlich auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen",-0.045635083784670016,-0.091611755805171,0.012014282253903,0.01942524541930002,0.003920210158820048,-0.004280596768370004,0.03448341758993001
2026-01-28,19,0,18,1726,3134,Prüfungsvorbereitung: Blf 2020 A Teil,"lob, metakognition",0.3040453359198337,-0.38182141580639994,0.04622203848134521,1,0,regulation,performanz,"beherrscht die für das Nachhilfefach relevanten Fachbegriffe gut und kann sie korrekt anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit geringfügig verbessert | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | schwieriger werdende Aufgaben stressen den Schüler nur bedingt | kann den Ausführungen gut folgen",-0.02941829267381002,0.064486077224425,0.09371656513950699,0.05035238863260999,-0.15192013871671,0.19974292939695,-0.11456243791327003
2026-01-28,19,0,18,1726,3135,Prüfungsvorbereitung: Blf 2020 A Teil,"lob, metakognition",0.2952120306474371,0.7219854948712001,0.04357530291225631,1,0,performanz,kognition,"beherrscht die für das Nachhilfefach relevanten Fachbegriffe gut und kann sie korrekt anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit geringfügig verbessert | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | schwieriger werdende Aufgaben stressen den Schüler nur bedingt | kann den Ausführungen gut folgen",0.03840238661259998,0.17054308686978398,0.14891006141496,-0.00415666807031001,0.057793083416409985,-0.17569193927067,0.013830147029090023
2026-01-28,19,0,18,1726,3136,Prüfungsvorbereitung: Blf 2020 A Teil,"lob, metakognition",0.23415364277604234,-0.20060585457330005,0.027414099295784755,0,0,kognition,kognition,"beherrscht die für das Nachhilfefach relevanten Fachbegriffe gut und kann sie korrekt anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit geringfügig verbessert | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | schwieriger werdende Aufgaben stressen den Schüler nur bedingt | kann den Ausführungen gut folgen",0.06507611995242008,-0.17265745361514298,-0.11867283166813997,-0.058750701486870005,0.04461371257329999,0.03516224267743001,-0.004558309703160013
2026-01-28,19,0,18,1726,3137,Prüfungsvorbereitung: Blf 2020 A Teil,"lob, metakognition",0.3835780413884895,-2.6886308372806003,0.07356682080888399,1,0,kognition,regulation,"beherrscht die für das Nachhilfefach relevanten Fachbegriffe gut und kann sie korrekt anwenden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit geringfügig verbessert | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | schwieriger werdende Aufgaben stressen den Schüler nur bedingt | kann den Ausführungen gut folgen",-0.22036111316778006,0.051072632349346996,-0.12617019645354402,0.058454324902590005,-0.02331070407154001,-0.10154829814392002,0.25646326737101005
2026-01-21,19,0,20,1299,2117,Prüfungsvorbereitung: BLF 2023 Ateil B3,metakognition,0.24065544750324883,-0.18440740746660023,0.028957664118751114,1,0,kognition,performanz,"konnte durch die Nachhilfe seine Noten im Unterricht deutlich verbessern | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen",0.027258120930689966,-0.169957773017267,-0.13937154013776,-0.017366967500130004,0.01519186208212997,0.08955516326349,-0.017590819939199975
2026-01-21,19,0,20,1299,2118,Prüfungsvorbereitung: BLF 2023 Ateil B3,metakognition,0.2753478190779305,0.41128192210439973,0.03790839183335215,1,0,performanz,regulation,"konnte durch die Nachhilfe seine Noten im Unterricht deutlich verbessern | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen",-0.12671135156516994,0.15707600258329701,0.07540979868457001,0.07040724865338005,0.0018849994237800094,-0.11202390969365,0.10904612006617997
2026-01-21,19,0,20,1299,2119,Prüfungsvorbereitung: BLF 2023 Ateil B3,metakognition,0.3224470213006431,-0.12555204746900017,0.05198628042145037,1,0,regulation,motivation,"konnte durch die Nachhilfe seine Noten im Unterricht deutlich verbessern | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | reagiert aufgeschlossen auf Aufgaben, die vom bisherigen Aufgabenmuster abweichen | strebt kontinuierlich danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen",-0.048059684306240025,0.18745667051742002,0.17296895561165,0.045792664220589974,-0.11859189942133003,-0.017813106768419962,-0.14186533010449998
2026-01-28,19,0,20,1297,2106,Prüfungsvorbereitung: Blf 2020 ATeil und B1 und 2,lob,0.5567459680887631,0.10074020165800057,0.15498375293792832,1,0,motivation,performanz,konnte durch die Nachhilfe seine Noten im Unterricht deutlich verbessern | die Lernstrategien des Schülers haben sich in den vergangenen Wochen deutlich verbessert | behält durchgehend den Überblick beim Lösen komplexer Aufgaben | Wechsel zwischen verschiedenen Themen gelingt ohne Aufwand (sehr gut) | kommuniziert seine Gedanken zu seinen Lösungen sehr verständlich und nachvollziehbar,0.16072286057872998,-0.355573814353765,-0.300727360360345,-0.15099951861932998,0.16819009495723003,0.10482632909994,0.07202242990580998
