id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,type,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,cluster_id,pca_1,pca_2
1871,6,22,PHY,2025-12-18,Analysis: Nullstellen und Polstellen,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | reagiert interessiert auf neue Herausforderungen | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen | muss selten an formale Vorgehensweisen erinnert werden",4,3,23,1871,3,0.394958,0.346877,0.320316,0.394055,0.393724,0.393187,0.395204,regulation,0.395204,1,0.999998,2,-3.170751517156331,0.39813187301396546
2003,6,19,MAT,2025-12-18,"Weitere Themen: Übungen zu Wurzeln, Quadraten und Lösen linearer Gleichungen","erkennt und korrigiert eigene Fehler meist selbstständig | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich erklären | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll)",4,3,18,2003,3,0.419502,0.190385,0.307353,0.412895,0.414214,0.419659,0.41849,performanz,0.419659,1,0.999998,2,-0.6268448117969587,0.0019107374017816533
1778,0,17,MAT,2025-12-22,Allgemeiner Sprachgebrauch: There is und there are,"kann erlerntes Wissen nur begrenzt in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird | findet nur sporadisch Lösungen für unerwartete Fragen oder Aufgabenstellungen | ist bereit neue Lernwege oder -techniken auszuprobieren",1,0,21,1778,3,0.413659,0.268077,0.312878,0.400365,0.405546,0.409217,0.408542,kognition,0.413659,1,0.999998,2,-1.6825159810199077,0.16857985866104955
1284,2,8,MAT,2025-12-23,Stochastik (Wahrscheinlichkeitsrechnung): Mehrstufige ZE,nutzt stets erlaubte Hilfsmittel zum Lösen von Aufgaben | konnte in den letzten Wochen das Vertrauen in seine eigenen Fähigkeiten deutlich verbessern | kann die Vorgehensweise einer behandelten Beispielaufgabe sehr zuverlässig auf andere Aufgaben übertragen | braucht nie Ermutigung nach Misserfolgen | Aufgabenänderungen stressen den Schüler nur bedingt,2,1,25,1284,3,0.448387,0.103615,0.280361,0.399893,0.439958,0.435116,0.408418,kognition,0.448387,1,0.999998,0,1.1929236893837551,-0.07086317820872079
1402,2,9,PHY,2025-12-23,Stochastik (Wahrscheinlichkeitsrechnung): Mehrstufige ZE,wirkt sich sehr gut auf den Lernstand des Schülers aus | hat zuletzt stark von der individuellen Unterstützung beim Erlernen neuer Lernstrategien profitiert | stellt durchgängig Fragen im Nachhilfeunterricht | überlegt sich stets zur Vorbereitung auf die Nachhilfestunden gezielte Fragen | erledigt die Haus- oder Übungsaufgaben sehr zuverlässig,2,1,25,1402,3,0.428813,0.104031,0.248693,0.424176,0.428577,0.445523,0.425854,performanz,0.445523,1,0.999998,0,1.2570087476950116,-0.2356669253780846
1503,0,40,MAT,2025-12-23,Weitere Themen: Rechtschreibung: Groß- und Kleinschreibung,"müssen regelmäßig an grundlegende Vorgehensweisen des Faches DEU erinnert werden | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | gibt stets zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | kann Feedback erfolgreich umsetzen | die Arbeitsgeschwindigkeit des Schülers ist schnell | Dmytro und Volodymyr lenken sich gegenseitig etwas ab, aber erledigen ihre Aufgaben nach Ermahnung ordentlich und gut.",2,1,29,1503,3,0.406874,0.302656,0.27611,0.404333,0.404375,0.40697,0.417113,regulation,0.417113,1,0.999998,2,-1.6268982085658017,-0.09036037574147718
1166,1,43,MAT,2026-01-05,Brüche: Brüche erweitern und kürzen,erinnert sich gut an den zuvor behandelten Stoff | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | plant sich die eigene Lernzeit gut ein | zeigt durchgehend Geduld mit sich selbst und den eigenen Lernfortschritten | bearbeitet Aufgaben teilweise erfolgreich ohne ständige Anleitung | gut mitgemacht und auch bemüht gewesen.,1,0,24,1166,3,0.419985,0.193517,0.294304,0.415857,0.410704,0.427824,0.418207,performanz,0.427824,1,0.999998,2,-0.4918750911833496,0.10758211133952517
1420,2,23,MAT,2026-01-05,Stochastik (Wahrscheinlichkeitsrechnung): Baumdiagramme,"müssen ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | das Zeitmanagement des Schülers hat sich verbessert | kann seine Wissenslücken gut darstellen | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | ist offen für neue Lernmethoden",1,0,12,1420,3,0.440631,0.195099,0.061691,0.421439,0.429096,0.444269,0.452618,regulation,0.452618,1,0.999998,0,2.7056015858003652,-1.4304455233814253
1447,0,45,PHY,2026-01-05,Weitere Themen: Elektromagnetismus,"erkennt und korrigiert eigene Fehler meist selbstständig | konnte in den letzten Wochen das Vertrauen in seine eigenen Fähigkeiten teilweise verbessern | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | kann bereits erlernten Stoff gut spontan abrufen | schwierige Aufgaben sind förderlich für die Motivation des Schülers",1,0,26,1447,3,0.408723,0.254671,0.35185,0.395618,0.401385,0.406501,0.401771,kognition,0.408723,1,0.999998,2,-2.273274749416483,0.28781103775849115
1541,0,12,MAT,2026-01-05,Stochastik (Wahrscheinlichkeitsrechnung): Baumdiagramme,"erkennt und korrigiert eigene Fehler meist selbstständig | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | antwortet auf spontane Fragen gut | geht strukturiert an Aufgaben heran",1,0,12,1541,3,0.412191,0.26388,0.335324,0.400541,0.388781,0.41194,0.40834,kognition,0.412191,1,0.999998,2,-2.292868689608632,0.2592482122421009
1069,0,21,MAT,2026-01-06,Analysis: Ableitungen eigene Aufgaben,"erinnert sich gut an den zuvor behandelten Stoff | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | reagiert interessiert auf neue Herausforderungen | versteht komplexe Sachverhalte gut und kann sie gut logisch wiedergeben | erstellt meistens einen zielgerichteten Lernplan für seine Lernaktivitäten",2,1,23,1069,3,0.435681,0.0,0.239796,0.432513,0.428248,0.436967,0.437346,regulation,0.437346,1,0.999998,0,1.869311116211253,-0.856985492847457
1225,1,3,MAT,2026-01-06,Gleichungen und Ungleichungen: Zuordnungen,versteht die Grundlagen des aktuellen Themas vollständig | hat zuletzt stark von der individuellen Unterstützung beim Erlernen neuer Lernstrategien profitiert | schwierige Aufgaben können die Motivation des Schülers immer fördern | kann sehr effektiv von einer Aufgabe zur anderen wechseln | kann seine Aufmerksamkeit während des Lernens sehr lange aufrechterhalten,2,1,19,1225,3,0.440321,0.08368,0.220589,0.419238,0.439037,0.437188,0.436813,kognition,0.440321,1,0.999998,0,1.9964849009286003,-0.8219808999250959
1282,2,8,MAT,2026-01-06,Dreieck: Satz des Pythagoras,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | ist meistens in der Lage, Aufgaben ohne Hilfe zu bearbeiten | kann bereits erlerntes Wissen schnell aus dem Gedächtnis wieder abrufen | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert)",2,1,23,1282,3,0.411783,0.275223,0.27349,0.412847,0.411401,0.413838,0.411012,performanz,0.413838,1,0.999998,2,-1.1044172388881393,0.26948898943448124
1325,2,5,MAT,2026-01-06,Gleichungen und Ungleichungen: Gleichungen lösen,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet meistens die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | kann die Lernzeit für mehrere Tests normalerweise effektiv einteilen | lernt weitgehend aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | kann sich gut an früher Gelerntes erinnern und es nutzen | Paulina hatte keine Aufgaben mit, ich musste sie ein Arbeitsblatt geben (genau wie letztes Mal)",2,1,23,1325,3,0.439987,0.171913,0.194481,0.455827,0.425751,0.425195,0.411337,motivation,0.455827,1,0.999999,0,1.2889036846987498,0.8664810361087691
1401,2,9,MAT,2026-01-06,Gleichungssysteme: Arbeitsblatt zur Gleichungen Lösen mit CAS,"zeigt von Stunde zu Stunde nur meistens Fortschritte | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | stellt nur vereinzelt Fragen im Nachhilfeunterricht | hält seine Lernmaterialien und Notizen eher unordentlich und unübersichtlich (unstrukturiert) | kann sich weniger gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als schwierig empfunden wird | Hat keine Aufgaben, hat online Arbeitsblatt von mir gekriegt (selbe wie Paula)",2,1,23,1401,3,0.459781,0.218459,0.31599,0.381495,0.422739,0.408541,0.387133,kognition,0.459781,1,0.999998,2,-0.5455113559723437,0.5904738294140306
1253,3,6,MAT,2026-01-07,Brüche: Alle rechenarten (wdh),"versteht die Grundlagen des aktuellen Themas größtenteils | das Zeitmanagement des Schülers hat sich verbessert | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | kann die Vorgehensweise einer behandelten Beispielaufgabe zuverlässig auf andere Aufgaben übertragen | ist offen für alternative Lösungsansätze",3,2,19,1253,3,0.433702,0.233907,0.220159,0.41196,0.414162,0.426836,0.430448,kognition,0.433702,1,0.999998,0,0.3236259386021399,-0.36424764188946357
1324,6,5,MAT,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,"wirkt sich gut auf den Lernstand des Schülers aus | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | versteht nur teilweise, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | bittet kaum aktiv um Feedback | findet nur teilweise die Balance zwischen Arbeitsgeschwindigkeit und Sorgfalt | Lenkt sich ab relativ oft und lenkt andere auch ab",3,2,23,1324,3,0.432621,0.076826,0.312615,0.412993,0.389053,0.460862,0.418194,performanz,0.460862,1,0.999998,2,-0.08911657189882008,0.03270604327806076
1348,4,13,MAT,2026-01-07,Gleichungssysteme: Gleichungen lösen,"beherrscht die für das Nachhilfefach relevanten Fachbegriffe gut und kann sie korrekt anwenden | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | kann sein Wissen gut in Diagrammen, Skizzen oder Mindmaps visualisieren | geht gut mit unerwartet schwierigen Aufgabenstellungen um | Hate keine Aufgaben, ich habe etwas gedruckt",3,2,23,1348,3,0.456716,0.056531,0.284254,0.414179,0.427251,0.433655,0.40653,kognition,0.456716,1,0.999998,0,1.1956969707128589,0.1911191670641813
1371,3,11,MAT,2026-01-07,Brüche: Alle rechenarten (wdh),versteht die Grundlagen des aktuellen Themas größtenteils | hat zuletzt erkennbar von der individuellen Unterstützung beim Erlernen neuer Lernstrategien profitiert | kann seine Wissenslücken teilweise gut darstellen | kann seinen Lösungsweg einigermaßen sicher erklären | versteht komplexe Sachverhalte nur mittelmäßig und kann sie nicht gut logisch wiedergeben,3,2,19,1371,3,0.44466,0.0,0.179209,0.430021,0.443358,0.440946,0.440727,kognition,0.44466,1,0.999998,0,2.9729669894614443,-1.1552459444841376
1459,4,7,MAT,2026-01-07,Gleichungssysteme: Gleichungssysteme mit CAS lösen,kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | zeigt sich nur selten frustriert nach gemachten Fehlern und Rückschlägen | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar | schwierige Aufgaben sind weniger förderlich für die Motivation des Schülers,3,2,23,1459,3,0.422794,0.302219,0.245964,0.390587,0.413571,0.417911,0.413712,kognition,0.422794,1,0.999998,2,-0.8236312418338789,-0.196028960423888
1539,4,12,MAT,2026-01-07,Stochastik (Wahrscheinlichkeitsrechnung): Baummdiagram,konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress etwas verbessern | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | bearbeitet Aufgaben erfolgreich ohne ständige Anleitung | kann bereits erlernten Stoff zufriedenstellend spontan abrufen | Hate keine Aufgaben und kein buch,3,2,23,1539,3,0.434181,0.136067,0.294195,0.406539,0.425394,0.430296,0.418366,kognition,0.434181,1,0.999998,0,0.3774454553352636,-0.18212119751617617
1540,4,12,MAT,2026-01-07,Stochastik (Wahrscheinlichkeitsrechnung): Aufgabe zum Baummdiagram,"erkennt und korrigiert eigene Fehler meist selbstständig | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | kann seinen Lösungsweg verständlich erklären | hält seine Lernmaterialien und Notizen ordentlich und übersichtlich (strukturiert) | bittet aktiv um Feedback",3,2,23,1540,3,0.431861,0.109238,0.281474,0.418168,0.420985,0.43377,0.426712,performanz,0.43377,1,0.999998,0,0.629239721104143,-0.30681824895749277
1731,0,18,MAT,2026-01-07,Prüfungsvorbereitung: Blf a Teil 2014,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | lernt nur teilweise aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts nur teilweise als Chance zum Lernen | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | bleibt sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",3,2,19,1731,3,0.406493,0.286544,0.329083,0.397934,0.402792,0.40343,0.401259,kognition,0.406493,1,0.999998,2,-2.269269899627349,0.3345843587749323
1870,4,22,MAT,2026-01-07,Weitere Themen: Mathe Aufgaben - Differenzialrechnung,"kann erlerntes Wissen bei unangekündigten Tests zuverlässig abrufen | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | ist offen für alternative Lösungsansätze | nimmt konstruktive Kritik meist an",3,2,23,1870,3,0.410167,0.285817,0.299093,0.407303,0.394747,0.414476,0.408779,performanz,0.414476,1,0.999998,2,-1.8904192235374002,0.3376135036483818
2085,4,14,MAT,2026-01-07,Exponentialgleichung/-funktion: Exponentielles wachstum,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | stellt regelmäßig Fragen im Nachhilfeunterricht | erreicht in der Regel vereinbarte Lernziele, die während des Nachhilfeunterrichts für ihn festgelegt wurden | Eigene Aufgaben zur Exponentielleswachstum",3,2,23,2085,3,0.380646,0.367702,0.314108,0.39742,0.387077,0.391329,0.400409,regulation,0.400409,1,0.999998,2,-3.6145217926196382,0.22326478642305506
1047,5,16,MAT,2026-01-08,"Prüfungsvorbereitung: BLS A-2025, B-1 2025","hat sich stark in den zuvor als herausfordernd eingeschätzten Bereichen verbessert | ist meistens in der Lage, auch komplexere Sachverhalte zu verstehen | kann den eigenen Lösungsweg jederzeit nachvollziehbar mündlich erklären | gelingt es regelmäßig, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | setzt Prioritäten bei Lernaufgaben sinnvoll",4,3,19,1047,3,0.435887,0.170914,0.253426,0.415066,0.422978,0.428368,0.426467,kognition,0.435887,1,0.999998,0,0.6234273453241586,-0.24734980366823972
1092,5,10,MAT,2026-01-08,Weitere Themen: ABI Vorbereitung - Aufgaben von Herr Thiele,"kann sein Wissen in Testsituationen bzw. unter Druck gut anwenden | das Zeitmanagement des Schülers hat sich verbessert | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben | kann seine Wissenslücken gut darstellen | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat",4,3,23,1092,3,0.41806,0.269711,0.287913,0.408667,0.399383,0.421968,0.406217,performanz,0.421968,1,0.999998,2,-1.3700762208360893,0.4727812903199193
1182,5,15,MAT,2026-01-08,Funktionen: Quadratische Funktionen,konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | lernt weitgehend aus gemachten Fehlern und erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | hat viel Vertrauen in die eigenen Fähigkeiten | nutzt effektiv die für die Nachhilfestunde vorgesehene Lernzeit | Hat ken Buch dabei | Keine Aufgaben dabei | Ich habe sie Aufgaben gedruckt,4,3,23,1182,3,0.424112,0.233888,0.288658,0.403264,0.416754,0.421956,0.409568,kognition,0.424112,1,0.999998,2,-0.6335712153124065,0.18467466187129786
1280,11,8,MAT,2026-01-08,Trigonometrie: Tiefergehende Aufgaben zu den trigonometrischen Funktionen,"kann bereits erlerntes Wissen meistens auf neue Themen anwenden | wendet immer die in der Nachhilfe gelernten Lernstrategien auch außerhalb der Nachhilfestunde an | braucht ab und zu Ermutigung nach Misserfolgen | bleibt ausnahmslos motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden | kann sich gut an Veränderungen im Lernumfeld anpassen",4,3,18,1280,3,0.417706,0.241971,0.273163,0.407698,0.414536,0.425957,0.415757,performanz,0.425957,1,0.999998,2,-0.575754005208022,0.05090636578040848
1400,5,9,MAT,2026-01-08,Weitere Themen: Mathe Aufgabe zur Gleichungen,"konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen etwas verbessert | dem Schüler gelingt es selten, Flüchtigkeitsfehler zu vermeiden | fragt selten selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | ist selten in der Lage, Aufgaben ohne Hilfe zu bearbeiten | Hat kein Material dabei | Ich habe die Aufgaben gegeben",4,3,23,1400,3,0.436645,0.165377,0.295853,0.375379,0.426279,0.431068,0.431296,kognition,0.436645,1,0.999998,0,0.24105031853247358,-1.1048816387059102
1484,0,47,MAT,2026-01-08,Analysis: Lösen von Extremwertproblemen,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | hält seine Lernmaterialien und Notizen sehr ordentlich und übersichtlich (strukturiert) | kann sich schnell wieder motivieren nach Rückschlägen oder Misserfolgen weiterzuarbeiten | versteht vollkommen, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben",4,3,18,1484,3,0.410112,0.283872,0.297276,0.405846,0.407501,0.409567,0.405382,kognition,0.410112,1,0.999998,2,-1.6297129418518932,0.34618844144790506
1730,5,18,MAT,2026-01-08,Prüfungsvorbereitung: BLF 2025 A-Teil. B-1,erinnert sich gut an den zuvor behandelten Stoff | die Organisationsfähigkeit des Schülers hat sich in letzter Zeit etwas verbessert | vermeidet die Wiederholung von zuvor gemachten Fehlern nur wenig erfolgreich | kann sich im Nachhilfeunterricht nur mittelmäßig auf seine Aufgaben konzentrieren | setzt geplante Lernaktivitäten meistens in die Tat um,4,3,19,1730,3,0.427744,0.217944,0.215185,0.418975,0.419034,0.436333,0.426277,performanz,0.436333,1,0.999998,0,0.6008505480102323,-0.1453170756559161
1869,6,22,PHY,2026-01-08,Analysis: Bestimmung von Extrempunkten und Sattelpunkten,"versteht die Grundlagen des aktuellen Themas größtenteils | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, sehr zuverlässig | kann seinen Lösungsweg sehr nachvollziehbar erklären | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu schwer empfunden wird | ist oft dazu fähig, Aufgaben selbstständig zu beenden",4,3,18,1869,3,0.435714,0.140541,0.31263,0.400286,0.420253,0.428515,0.414964,kognition,0.435714,1,0.999998,2,-0.0004840586621987841,-0.13680602479419388
2001,6,19,MAT,2026-01-08,Dezimalzahlen: Division,"erinnert sich gut an den zuvor behandelten Stoff | Fähigkeiten hat sich in den letzten Wochen nicht verändert | kann bereits erlernten Stoff gut spontan abrufen | ist allgemein motiviert | fragt immer selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat",4,3,19,2001,3,0.437805,0.092827,0.252011,0.423872,0.416695,0.450886,0.423788,performanz,0.450886,1,0.999998,0,1.1613934397234744,-0.09044982110182444
1522,7,24,MAT,2026-01-09,Gleichungssysteme: Mit 2unbekannten (wdh),"erkennt und korrigiert eigene Fehler stets selbstständig | konnte in den letzten Wochen das Vertrauen in seine eigenen Fähigkeiten deutlich verbessern | behält durchgehend den Überblick beim Lösen komplexer Aufgaben | kann seinen Lösungsweg sehr nachvollziehbar erklären | ist besonders interessiert daran, neue Themen zu erkunden und zu lernen",5,4,19,1522,3,0.412425,0.181719,0.348108,0.409835,0.409222,0.412353,0.412599,regulation,0.412599,1,0.999998,2,-1.3609490105627773,0.10058280243480533
1419,2,23,MAT,2026-01-12,Prüfungsvorbereitung: Mittelwert und Standardabweichung,"der Schüler ist sicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | kann die Vorgehensweise einer behandelten Beispielaufgabe zuverlässig auf andere Aufgaben übertragen | kann bereits erlernten Stoff gut spontan abrufen | versucht sich meistens erneut an Aufgaben, mit denen es kurz zuvor Probleme gab",1,0,12,1419,3,0.406329,0.28953,0.298536,0.406556,0.406463,0.409954,0.404203,performanz,0.409954,1,0.999998,2,-1.7626916964214243,0.38872969522084777
1445,0,45,PHY,2026-01-12,Elektrisches Feld: Allg. zum elekt. Feld,"nutzt die Tipps, die Sie ihm gegeben haben, meistens | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | gelingt es immer, eigenständig Lösungsansätze umzusetzen, die mit dem Nachhilfelehrer besprochen wurden | kann erlerntes Wissen gut auf neue oder andere Aufgabenstellungen anwenden | kann sich gut auf die ihm zugeteilten Aufgabe konzentrieren, wenn diese als zu leicht empfunden wird | Arthur hat durchweg selbständig gearbeitet.",1,0,26,1445,3,0.425432,0.125505,0.255982,0.426143,0.429087,0.430459,0.432108,regulation,0.432108,1,0.999998,0,0.9291940550945228,-0.40379421731570825
1501,1,40,MAT,2026-01-12,Geometrie: Winkel,"nutz zielgerichtet die im Nachhilfeunterricht vorhandene Hilfsmittel wie Lehrbücher, Arbeitsblätter, Kira oder Tipps des Nachhilfelehrers zum Lösen der Aufgaben | das Zeitmanagement des Schülers hat sich verbessert | ist oft dazu fähig, Aufgaben selbstständig zu beenden | kann seinen Lösungsweg nachvollziehbar erklären | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | Wir haben heute verschiedene Dreiecke angeschaut und bestimmt. Anschließend haben wir uns auf das Winkel messen und zeichen konzentriert. Dies hat alles bereits gut geklappt.",1,0,12,1501,3,0.40676,0.329949,0.253182,0.405943,0.406358,0.406336,0.408105,regulation,0.408105,1,0.999998,2,-1.6110576006599497,0.1935556100379607
1538,0,12,MAT,2026-01-12,Stochastik (Wahrscheinlichkeitsrechnung): Baumdiagramme,versteht die Grundlagen des aktuellen Themas größtenteils | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren | kommuniziert seine Gedanken im Nachhilfeunterricht verständlich und nachvollziehbar | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,1,0,12,1538,3,0.407485,0.301009,0.300909,0.396509,0.400291,0.410864,0.408091,performanz,0.410864,1,0.999998,2,-1.9996151210104134,0.1185497358902513
1775,0,17,MAT,2026-01-12,Allgemeiner Sprachgebrauch: Übersetzen,der Schüler ist eher unsicher nach der heutigen Nachhilfestunde im Umgang mit den behandelten Themen und Aufgaben | die Lernstrategien des Schülers haben sich in den vergangenen Wochen teilweise verbessert | Aufgabenänderungen stressen den Schüler nur wenig | zeigt sich stellenweise zielstrebig beim Erreichen von Lernzielen | kommuniziert seine Gedanken zu seinen Lösungen teilweise verständlich und nachvollziehbar,1,0,21,1775,3,0.419054,0.299325,0.232252,0.410167,0.416087,0.411721,0.41228,kognition,0.419054,1,0.999998,2,-0.6747681942954872,0.13635079838146824
1046,1,16,MAT,2026-01-13,Weitere Themen: Mathe Aufgaben,zeigt von Stunde zu Stunde nur meistens Fortschritte | die Lernfortschritte des Schülers im Rahmen der Nachhilfe haben sich verbessert | kann sich gut auf seine zugeteilten Aufgaben konzentrieren | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich erklären | plant sich die eigene Lernzeit gut ein,2,1,23,1046,3,0.46824,0.0,0.263521,0.380252,0.446767,0.460817,0.393395,kognition,0.46824,1,0.999998,0,2.3318965242236764,-0.2153706213967314
1068,0,21,MAT,2026-01-13,Analysis: Ableitungen,"zeigt von Stunde zu Stunde nur meistens Fortschritte | erledigt seine Hausaufgaben, die er durch die Nachhilfe erhält, zuverlässig | fragt oft selbst nach neuen Aufgaben, wenn er eine Aufgabe beendet hat | setzt geplante Lernaktivitäten meistens in die Tat um | ist offen für neue Lernmethoden",2,1,23,1068,3,0.469754,0.0,0.287295,0.372101,0.449017,0.458523,0.382714,kognition,0.469754,1,0.999998,0,2.042288999555752,-0.00821779179961814
1224,1,3,MAT,2026-01-13,Geometrie: Flächeninhalt Sachaufgaben,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | die Einstellung des Schülers zum Lernen hat sich in letzter Zeit verbessert | gibt stets zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | ist sehr offen für alternative Lösungsansätze | kann konstruktives Feedback gut umsetzen, um die eigene Leistung zu verbessern",2,1,19,1224,3,0.411424,0.336126,0.241311,0.403527,0.407018,0.408381,0.405268,kognition,0.411424,1,0.999998,2,-1.4625635827016994,0.25000119245592445
1279,2,8,MAT,2026-01-13,Dreieck: Satz des Pythagoras,"konnte durch die Nachhilfe seine Strategien zur Bewältigung von alltäglichem Schulstress verbessern | das selbstständige Lernverhalten hat sich in den letzten Wochen verbessert | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | vermeidet die Wiederholung von zuvor gemachten Fehlern erfolgreich | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben",2,1,23,1279,3,0.432962,0.173731,0.28243,0.403996,0.422629,0.424565,0.424862,kognition,0.432962,1,0.999998,0,0.18215031519168026,-0.3806934505643315
