id,zeitpunkt,lehrkraft_id,gruppe_id,teilnehmer_id,from_cluster,to_cluster,delta_norm,threshold,cluster_change,polaritaetswechsel,dominanzwechsel,dominante_dimension_alt,dominante_dimension_neu
1421,2025-11-26 15:35:00,1,3,6,0,0,1.1903546339616307,3.184981966794169,0,0,1,regulation,kognition
1424,2025-11-26 15:35:00,1,3,6,0,0,2.0673892293488243,3.184981966794169,0,0,1,kognition,regulation
1411,2025-12-03 15:35:00,1,3,6,0,0,1.2854521658678602,3.184981966794169,0,0,1,regulation,performanz
1412,2025-12-03 15:35:00,1,3,6,0,0,2.3427597931086663,3.184981966794169,0,0,1,performanz,kognition
1413,2025-12-03 15:35:00,1,3,6,0,0,1.4921344277035196,3.184981966794169,0,0,1,kognition,regulation
1414,2025-12-03 15:35:00,1,3,6,0,0,1.4098656684925894,3.184981966794169,0,0,1,regulation,kognition
1408,2025-12-10 15:35:00,1,3,6,0,0,1.4803323145902174,3.184981966794169,0,0,1,kognition,regulation
1409,2025-12-10 15:35:00,1,3,6,0,0,2.2181016191788725,3.184981966794169,0,0,1,regulation,kognition
1410,2025-12-10 15:35:00,1,3,6,0,0,2.644395413359612,3.184981966794169,0,0,1,kognition,regulation
1375,2026-01-21 15:35:00,1,3,6,0,0,2.9483444720613807,3.184981966794169,0,0,1,regulation,performanz
1376,2026-01-21 15:35:00,1,3,6,0,0,1.6099115708841674,3.184981966794169,0,0,1,performanz,kognition
1377,2026-01-21 15:35:00,1,3,6,0,0,1.541346384428644,3.184981966794169,0,0,1,kognition,performanz
1378,2026-01-21 15:35:00,1,3,6,0,0,0.8290434220098949,3.184981966794169,0,0,1,performanz,regulation
1379,2026-01-21 15:35:00,1,3,6,0,0,1.7267436525222848,3.184981966794169,0,0,1,regulation,performanz
657,2025-09-24 15:35:00,1,3,10,0,0,1.2219772306815593,3.1752681651940797,0,0,1,kognition,performanz
658,2025-09-24 15:35:00,1,3,10,0,0,0.8273137172678029,3.1752681651940797,0,0,1,performanz,kognition
647,2025-10-01 15:35:00,1,3,10,0,0,1.1460988887781698,3.1752681651940797,0,0,1,kognition,performanz
648,2025-10-01 15:35:00,1,3,10,0,0,2.40137211944676,3.1752681651940797,0,0,1,performanz,kognition
649,2025-10-01 15:35:00,1,3,10,0,0,1.4468401310543777,3.1752681651940797,0,0,1,kognition,performanz
636,2025-10-15 15:35:00,1,3,10,0,0,2.159347023054312,3.1752681651940797,0,0,1,performanz,kognition
638,2025-10-15 15:35:00,1,3,10,0,0,1.3986111702259445,3.1752681651940797,0,0,1,kognition,regulation
639,2025-10-15 15:35:00,1,3,10,0,1,6.440863973710394,3.1752681651940797,1,1,1,regulation,performanz
631,2025-10-22 15:35:00,1,3,10,1,0,5.430532854088317,3.1752681651940797,1,1,1,performanz,kognition
632,2025-10-22 15:35:00,1,3,10,0,1,5.939916924354672,3.1752681651940797,1,1,1,kognition,regulation
633,2025-10-22 15:35:00,1,3,10,1,0,5.788863530889383,3.1752681651940797,1,1,1,regulation,performanz
634,2025-10-22 15:35:00,1,3,10,0,0,1.1657867044715142,3.1752681651940797,0,0,1,performanz,motivation
623,2025-10-29 15:35:00,1,3,10,0,0,1.3165077136854788,3.1752681651940797,0,0,1,motivation,kognition
624,2025-10-29 15:35:00,1,3,10,0,0,1.6413757192523397,3.1752681651940797,0,0,1,kognition,performanz
625,2025-10-29 15:35:00,1,3,10,0,0,1.3962002837173353,3.1752681651940797,0,0,1,performanz,kognition
615,2025-11-05 15:35:00,1,3,10,0,0,1.8015865488399403,3.1752681651940797,0,0,1,kognition,motivation
617,2025-11-05 15:35:00,1,3,10,0,0,1.2789031513521676,3.1752681651940797,0,0,1,motivation,kognition
1159,2025-11-12 15:35:00,1,3,10,0,0,1.0285117470840375,3.1752681651940797,0,0,1,kognition,performanz
1160,2025-11-12 15:35:00,1,3,10,0,0,1.7230935179981135,3.1752681651940797,0,0,1,performanz,kognition
1161,2025-11-12 15:35:00,1,3,10,0,0,1.3274981208786627,3.1752681651940797,0,0,1,kognition,methodik
1162,2025-11-12 15:35:00,1,3,10,0,0,1.9127780826201168,3.1752681651940797,0,0,1,methodik,kognition
1163,2025-11-12 15:35:00,1,3,10,0,0,1.9015491336079768,3.1752681651940797,0,0,1,kognition,regulation
1145,2025-11-26 15:35:00,1,3,10,0,0,1.8370888510477172,3.1752681651940797,0,0,1,regulation,kognition
1148,2025-11-26 15:35:00,1,3,10,0,0,1.4525730102655143,3.1752681651940797,0,0,1,kognition,regulation
1149,2025-11-26 15:35:00,1,3,10,0,0,1.0219269778903672,3.1752681651940797,0,0,1,regulation,kognition
1139,2025-12-03 15:35:00,1,3,10,0,0,2.1688214385837856,3.1752681651940797,0,0,1,kognition,motivation
1140,2025-12-03 15:35:00,1,3,10,0,0,1.4340678263382474,3.1752681651940797,0,0,1,motivation,performanz
1128,2025-12-10 15:35:00,1,3,10,0,0,1.4391859147049717,3.1752681651940797,0,0,1,performanz,kognition
1129,2025-12-10 15:35:00,1,3,10,0,0,1.118582092907482,3.1752681651940797,0,0,1,kognition,performanz
1130,2025-12-10 15:35:00,1,3,10,0,0,1.1747873572658472,3.1752681651940797,0,0,1,performanz,kognition
1131,2025-12-10 15:35:00,1,3,10,0,0,1.2363698677674517,3.1752681651940797,0,0,1,kognition,performanz
948,2025-09-10 15:35:00,1,3,11,0,0,2.0269801493833004,3.279959364862256,0,0,1,kognition,motivation
949,2025-09-10 15:35:00,1,3,11,0,0,2.590186535406938,3.279959364862256,0,0,1,motivation,performanz
950,2025-09-10 15:35:00,1,3,11,0,0,1.697023325120809,3.279959364862256,0,0,1,performanz,kognition
933,2025-10-01 15:35:00,1,3,11,0,0,2.6583802589210803,3.279959364862256,0,0,1,kognition,motivation
935,2025-10-01 15:35:00,1,3,11,0,0,1.1911115799458305,3.279959364862256,0,0,1,motivation,regulation
927,2025-10-29 15:35:00,1,3,11,0,0,1.7387139474154834,3.279959364862256,0,0,1,regulation,kognition
928,2025-10-29 15:35:00,1,3,11,0,0,1.4290767951903134,3.279959364862256,0,0,1,kognition,motivation
929,2025-10-29 15:35:00,1,3,11,0,1,3.032668340303393,3.279959364862256,1,0,1,motivation,regulation
922,2025-11-05 15:35:00,1,3,11,1,0,1.718123479500565,3.279959364862256,1,0,1,regulation,kognition
1733,2025-11-26 15:35:00,1,3,11,0,0,2.6321177323056952,3.279959364862256,0,0,1,kognition,motivation
1734,2025-11-26 15:35:00,1,3,11,0,0,2.047633434130883,3.279959364862256,0,0,1,motivation,kognition
1735,2025-11-26 15:35:00,1,3,11,0,0,1.2791262696275054,3.279959364862256,0,0,1,kognition,regulation
1736,2025-11-26 15:35:00,1,3,11,0,0,1.1253818684325265,3.279959364862256,0,0,1,regulation,motivation
1723,2025-12-03 15:35:00,1,3,11,0,0,2.045648048456877,3.279959364862256,0,0,1,motivation,kognition
1725,2025-12-03 15:35:00,1,3,11,0,0,1.2826875520367809,3.279959364862256,0,0,1,kognition,performanz
1726,2025-12-03 15:35:00,1,3,11,0,0,1.4694746455125351,3.279959364862256,0,0,1,performanz,kognition
1727,2025-12-03 15:35:00,1,3,11,0,1,5.867051677394314,3.279959364862256,1,1,1,kognition,regulation
1719,2025-12-10 15:35:00,1,3,11,1,0,5.967063323361417,3.279959364862256,1,1,1,regulation,kognition
1721,2025-12-10 15:35:00,1,3,11,0,0,2.664605225008248,3.279959364862256,0,0,1,kognition,regulation
1722,2025-12-10 15:35:00,1,3,11,0,0,1.8717365110866362,3.279959364862256,0,0,1,regulation,kognition
1690,2026-01-21 15:35:00,1,3,11,0,0,0.8297496617095087,3.279959364862256,0,0,1,kognition,regulation
1693,2026-01-21 15:35:00,1,3,11,0,1,5.754054768548892,3.279959364862256,1,1,1,regulation,performanz
311,2025-10-07 15:35:00,1,3,42,0,0,2.3842639341798484,2.214731141496156,0,0,0,kognition,kognition
312,2025-10-07 15:35:00,1,3,42,0,0,1.6616130125792679,2.214731141496156,0,0,1,kognition,motivation
304,2025-10-21 15:35:00,1,3,42,0,0,1.3202097567243531,2.214731141496156,0,0,1,motivation,performanz
305,2025-10-21 15:35:00,1,3,42,0,0,1.4703643852661215,2.214731141496156,0,0,1,performanz,kognition
306,2025-10-21 15:35:00,1,3,42,0,0,3.186874853476496,2.214731141496156,0,0,1,kognition,motivation
307,2025-10-21 15:35:00,1,3,42,0,0,2.2584260879777247,2.214731141496156,0,0,1,motivation,kognition
299,2025-11-04 15:35:00,1,3,42,0,0,1.0206510151073402,2.214731141496156,0,0,1,kognition,motivation
300,2025-11-04 15:35:00,1,3,42,0,0,1.375431693802284,2.214731141496156,0,0,1,motivation,kognition
301,2025-11-04 15:35:00,1,3,42,0,0,1.5133060387841917,2.214731141496156,0,0,1,kognition,regulation
302,2025-11-04 15:35:00,1,3,42,0,0,1.593421324018571,2.214731141496156,0,0,1,regulation,kognition
303,2025-11-04 15:35:00,1,3,42,0,0,1.1436079147244684,2.214731141496156,0,0,1,kognition,methodik
995,2025-11-11 15:35:00,1,3,42,0,0,0.47575103406853503,2.214731141496156,0,0,1,methodik,kognition
996,2025-11-11 15:35:00,1,3,42,0,0,1.2501454229119648,2.214731141496156,0,0,1,kognition,methodik
999,2025-11-11 15:35:00,1,3,42,0,0,1.2059150363304811,2.214731141496156,0,0,1,methodik,kognition
984,2025-12-09 15:35:00,1,3,42,0,0,2.739932872977677,2.214731141496156,0,0,1,kognition,performanz
1994,2025-09-03 17:10:00,1,4,7,0,0,1.5332495250117832,3.0977641635213944,0,0,1,kognition,regulation
1995,2025-09-03 17:10:00,1,4,7,0,0,1.315125863376619,3.0977641635213944,0,0,1,regulation,performanz
1996,2025-09-03 17:10:00,1,4,7,0,0,1.585138607356037,3.0977641635213944,0,0,1,performanz,kognition
1983,2025-09-10 17:10:00,1,4,7,0,1,6.652413783402842,3.0977641635213944,1,1,1,kognition,performanz
1984,2025-09-10 17:10:00,1,4,7,1,0,6.662938627710796,3.0977641635213944,1,1,1,performanz,methodik
1985,2025-09-10 17:10:00,1,4,7,0,0,1.5581789735728286,3.0977641635213944,0,0,1,methodik,kognition
1986,2025-09-10 17:10:00,1,4,7,0,0,0.809859065325957,3.0977641635213944,0,0,1,kognition,methodik
1975,2025-09-24 17:10:00,1,4,7,0,0,0.8084065907914844,3.0977641635213944,0,0,1,methodik,kognition
1976,2025-09-24 17:10:00,1,4,7,0,0,1.1156082804911651,3.0977641635213944,0,0,1,kognition,regulation
1977,2025-09-24 17:10:00,1,4,7,0,0,0.7235685349805365,3.0977641635213944,0,0,1,regulation,kognition
1961,2025-10-22 17:10:00,1,4,7,0,0,3.1762981572558813,3.0977641635213944,0,0,1,kognition,performanz
1963,2025-10-22 17:10:00,1,4,7,0,0,1.2132472015247282,3.0977641635213944,0,0,1,performanz,kognition
1955,2025-10-29 17:10:00,1,4,7,0,0,1.3542021016744563,3.0977641635213944,0,0,1,kognition,regulation
1956,2025-10-29 17:10:00,1,4,7,0,0,1.9186915366553912,3.0977641635213944,0,0,1,regulation,kognition
1957,2025-10-29 17:10:00,1,4,7,0,0,0.898495334448872,3.0977641635213944,0,0,1,kognition,motivation
1958,2025-10-29 17:10:00,1,4,7,0,0,1.2278917209591533,3.0977641635213944,0,0,1,motivation,kognition
1952,2025-11-05 17:10:00,1,4,7,0,0,1.6198231877074267,3.0977641635213944,0,0,1,kognition,methodik
1953,2025-11-05 17:10:00,1,4,7,0,0,1.6348333298069178,3.0977641635213944,0,0,1,methodik,kognition
1947,2025-11-12 17:10:00,1,4,7,0,0,2.208731410818324,3.0977641635213944,0,0,1,kognition,motivation
1948,2025-11-12 17:10:00,1,4,7,0,0,1.0399496276450808,3.0977641635213944,0,0,1,motivation,regulation
1949,2025-11-12 17:10:00,1,4,7,0,0,1.7339041260411905,3.0977641635213944,0,0,1,regulation,kognition
1941,2025-11-26 17:10:00,1,4,7,0,0,1.8971034059371565,3.0977641635213944,0,0,1,kognition,performanz
1942,2025-11-26 17:10:00,1,4,7,0,0,1.265220474209948,3.0977641635213944,0,0,1,performanz,kognition
1939,2025-12-10 17:10:00,1,4,7,0,0,1.3266157214093706,3.0977641635213944,0,0,1,kognition,regulation
1940,2025-12-10 17:10:00,1,4,7,0,0,2.428572151259218,3.0977641635213944,0,0,1,regulation,kognition
2354,2025-09-03 17:10:00,1,4,12,0,0,1.3677552124744483,1.778352108436544,0,0,1,kognition,performanz
2355,2025-09-03 17:10:00,1,4,12,0,0,0.8817924433251096,1.778352108436544,0,0,1,performanz,kognition
2356,2025-09-03 17:10:00,1,4,12,0,0,1.484168484786392,1.778352108436544,0,0,1,kognition,performanz
2344,2025-09-10 17:10:00,1,4,12,0,0,1.7241005683808175,1.778352108436544,0,0,1,performanz,kognition
2345,2025-09-10 17:10:00,1,4,12,0,0,1.0168506922485654,1.778352108436544,0,0,1,kognition,performanz
2346,2025-09-10 17:10:00,1,4,12,0,0,1.072338547499133,1.778352108436544,0,0,1,performanz,kognition
2347,2025-09-10 17:10:00,1,4,12,0,0,0.872477924577764,1.778352108436544,0,0,1,kognition,performanz
2335,2025-09-17 17:10:00,1,4,12,0,0,1.2935721690583668,1.778352108436544,0,0,1,performanz,kognition
2337,2025-09-17 17:10:00,1,4,12,0,0,0.958613865632086,1.778352108436544,0,0,1,kognition,regulation
2318,2025-10-01 17:10:00,1,4,12,0,0,0.759417633770335,1.778352108436544,0,0,1,regulation,performanz
2319,2025-10-01 17:10:00,1,4,12,0,0,2.316545409788552,1.778352108436544,0,0,1,performanz,motivation
2320,2025-10-01 17:10:00,1,4,12,0,0,1.6254448221256248,1.778352108436544,0,0,1,motivation,kognition
2321,2025-10-01 17:10:00,1,4,12,0,0,1.8793428002713322,1.778352108436544,0,0,1,kognition,motivation
2322,2025-10-01 17:10:00,1,4,12,0,0,2.187057304323746,1.778352108436544,0,0,1,motivation,performanz
2313,2025-10-22 17:10:00,1,4,12,0,0,1.040186375253855,1.778352108436544,0,0,1,performanz,regulation
2314,2025-10-22 17:10:00,1,4,12,0,0,1.7675015278912245,1.778352108436544,0,0,1,regulation,performanz
2315,2025-10-22 17:10:00,1,4,12,0,0,1.3200985049886542,1.778352108436544,0,0,1,performanz,regulation
2316,2025-10-22 17:10:00,1,4,12,0,0,1.2313539393940474,1.778352108436544,0,0,1,regulation,kognition
2299,2025-11-05 17:10:00,1,4,12,0,0,2.3661023593879618,1.778352108436544,0,0,1,kognition,methodik
2300,2025-11-05 17:10:00,1,4,12,0,0,1.637136817163785,1.778352108436544,0,0,1,methodik,performanz
2288,2025-11-12 17:10:00,1,4,12,0,0,0.5373402381177883,1.778352108436544,0,0,1,performanz,kognition
2289,2025-11-12 17:10:00,1,4,12,0,0,1.0168506922485654,1.778352108436544,0,0,1,kognition,performanz
2290,2025-11-12 17:10:00,1,4,12,0,0,1.2506382955102322,1.778352108436544,0,0,1,performanz,kognition
2291,2025-11-12 17:10:00,1,4,12,0,0,2.2270292568773664,1.778352108436544,0,0,1,kognition,regulation
2292,2025-11-12 17:10:00,1,4,12,0,0,1.2437332937550742,1.778352108436544,0,0,1,regulation,performanz
2275,2025-11-26 17:10:00,1,4,12,0,0,0.8824503692264247,1.778352108436544,0,0,1,performanz,kognition
2276,2025-11-26 17:10:00,1,4,12,0,0,0.8727702540623681,1.778352108436544,0,0,1,kognition,regulation
2277,2025-11-26 17:10:00,1,4,12,0,0,0.8904525711405049,1.778352108436544,0,0,1,regulation,performanz
2259,2025-12-10 17:10:00,1,4,12,0,0,1.4083478794427222,1.778352108436544,0,0,1,performanz,kognition
2262,2025-12-10 17:10:00,1,4,12,0,0,1.8815147596894837,1.778352108436544,0,0,0,kognition,kognition
202,2025-09-03 17:10:00,1,4,13,0,0,1.383077788084282,3.314030557587585,0,0,1,kognition,performanz
194,2025-09-10 17:10:00,1,4,13,0,0,1.0092570017503333,3.314030557587585,0,0,1,performanz,regulation
195,2025-09-10 17:10:00,1,4,13,0,0,0.515871043748922,3.314030557587585,0,0,1,regulation,kognition
198,2025-09-10 17:10:00,1,4,13,0,0,1.1281628881836865,3.314030557587585,0,0,1,kognition,performanz
184,2025-09-24 17:10:00,1,4,13,0,0,1.3490683420787855,3.314030557587585,0,0,1,performanz,kognition
178,2025-11-05 17:10:00,1,4,13,0,1,5.837308895813056,3.314030557587585,1,1,1,kognition,performanz
179,2025-11-05 17:10:00,1,4,13,1,0,6.078545116573101,3.314030557587585,1,1,0,performanz,performanz
1675,2025-11-12 17:10:00,1,4,13,0,0,1.4557929045942364,3.314030557587585,0,0,1,performanz,kognition
1677,2025-11-12 17:10:00,1,4,13,0,0,1.5241189862750346,3.314030557587585,0,0,1,kognition,methodik
3096,2025-09-03 17:10:00,1,4,14,0,0,2.139434187521074,3.0174413754140588,0,0,1,kognition,performanz
3097,2025-09-03 17:10:00,1,4,14,0,0,1.5353209313953422,3.0174413754140588,0,0,1,performanz,kognition
3098,2025-09-03 17:10:00,1,4,14,0,0,1.2667813738765847,3.0174413754140588,0,0,1,kognition,motivation
3099,2025-09-03 17:10:00,1,4,14,0,0,2.0890788067671537,3.0174413754140588,0,0,1,motivation,regulation
3090,2025-09-10 17:10:00,1,4,14,0,0,0.9306659401528826,3.0174413754140588,0,0,1,regulation,kognition
3094,2025-09-10 17:10:00,1,4,14,0,0,1.6805461642360426,3.0174413754140588,0,0,1,kognition,regulation
3086,2025-09-17 17:10:00,1,4,14,0,0,0.8494542442563948,3.0174413754140588,0,0,1,regulation,kognition
3087,2025-09-17 17:10:00,1,4,14,0,0,2.065990144101164,3.0174413754140588,0,0,1,kognition,performanz
3088,2025-09-17 17:10:00,1,4,14,0,0,0.703209093998168,3.0174413754140588,0,0,1,performanz,regulation
3089,2025-09-17 17:10:00,1,4,14,0,0,1.7879886504356148,3.0174413754140588,0,0,1,regulation,kognition
3083,2025-09-24 17:10:00,1,4,14,0,0,2.186734312444455,3.0174413754140588,0,0,1,kognition,performanz
3084,2025-09-24 17:10:00,1,4,14,0,0,1.8817561206616156,3.0174413754140588,0,0,1,performanz,kognition
3072,2025-10-22 17:10:00,1,4,14,0,0,1.1799142774445097,3.0174413754140588,0,0,1,kognition,performanz
3073,2025-10-22 17:10:00,1,4,14,0,0,2.316545409788552,3.0174413754140588,0,0,1,performanz,motivation
3074,2025-10-22 17:10:00,1,4,14,0,0,2.487892416098258,3.0174413754140588,0,0,1,motivation,kognition
3075,2025-10-22 17:10:00,1,4,14,0,0,0.8414958181374796,3.0174413754140588,0,0,1,kognition,regulation
3067,2025-10-29 17:10:00,1,4,14,0,0,1.015015946963723,3.0174413754140588,0,0,1,regulation,performanz
3068,2025-10-29 17:10:00,1,4,14,0,0,1.6867622541747476,3.0174413754140588,0,0,1,performanz,kognition
3069,2025-10-29 17:10:00,1,4,14,0,0,3.0251692093443197,3.0174413754140588,0,0,1,kognition,sozial
3070,2025-10-29 17:10:00,1,4,14,0,0,2.6936458095105236,3.0174413754140588,0,0,1,sozial,regulation
3062,2025-11-05 17:10:00,1,4,14,0,0,1.9521964635988422,3.0174413754140588,0,0,1,regulation,kognition
3063,2025-11-05 17:10:00,1,4,14,0,0,0.8497293965402639,3.0174413754140588,0,0,1,kognition,methodik
3064,2025-11-05 17:10:00,1,4,14,0,0,0.8211922574807378,3.0174413754140588,0,0,1,methodik,performanz
3065,2025-11-05 17:10:00,1,4,14,0,0,1.7075691435426128,3.0174413754140588,0,0,1,performanz,kognition
3066,2025-11-05 17:10:00,1,4,14,0,0,1.1968949373853943,3.0174413754140588,0,0,1,kognition,performanz
3058,2025-11-26 17:10:00,1,4,14,0,1,6.520145939657344,3.0174413754140588,1,1,0,performanz,performanz
3059,2025-11-26 17:10:00,1,4,14,1,0,6.601920576271954,3.0174413754140588,1,1,1,performanz,regulation
3060,2025-11-26 17:10:00,1,4,14,0,0,1.9286785549820658,3.0174413754140588,0,0,1,regulation,kognition
3052,2025-12-03 17:10:00,1,4,14,0,0,2.054694339954594,3.0174413754140588,0,0,1,kognition,performanz
3053,2025-12-03 17:10:00,1,4,14,0,0,1.153932038080011,3.0174413754140588,0,0,1,performanz,kognition
3055,2025-12-03 17:10:00,1,4,14,0,0,1.7247679858441425,3.0174413754140588,0,0,1,kognition,performanz
3056,2025-12-03 17:10:00,1,4,14,0,0,3.432046004978875,3.0174413754140588,0,0,1,performanz,motivation
3047,2025-12-10 17:10:00,1,4,14,0,0,1.9485215275264214,3.0174413754140588,0,0,1,motivation,performanz
3049,2025-12-10 17:10:00,1,4,14,0,0,0.9017449486564092,3.0174413754140588,0,0,1,performanz,regulation
3051,2025-12-10 17:10:00,1,4,14,0,0,2.0482226436463167,3.0174413754140588,0,0,1,regulation,kognition
394,2025-09-02 17:10:00,1,4,15,0,0,3.2492092363255414,2.5832560496816734,0,0,1,kognition,motivation
395,2025-09-02 17:10:00,1,4,15,0,0,1.8993389581759323,2.5832560496816734,0,0,1,motivation,kognition
388,2025-09-09 17:10:00,1,4,15,0,0,2.603495880934035,2.5832560496816734,0,0,1,kognition,motivation
389,2025-09-09 17:10:00,1,4,15,0,1,4.85242260355447,2.5832560496816734,1,1,1,motivation,performanz
390,2025-09-09 17:10:00,1,4,15,1,0,5.793425877440113,2.5832560496816734,1,1,0,performanz,performanz
391,2025-09-09 17:10:00,1,4,15,0,0,0.7062620130733563,2.5832560496816734,0,0,1,performanz,methodik
384,2025-09-16 17:10:00,1,4,15,0,0,0.9895849103492512,2.5832560496816734,0,0,1,methodik,kognition
385,2025-09-16 17:10:00,1,4,15,0,0,1.2712917089004798,2.5832560496816734,0,0,1,kognition,motivation
386,2025-09-16 17:10:00,1,4,15,0,0,1.4319628551674686,2.5832560496816734,0,0,1,motivation,kognition
381,2025-09-23 17:10:00,1,4,15,0,0,1.3192541619742169,2.5832560496816734,0,0,1,kognition,regulation
382,2025-09-23 17:10:00,1,4,15,0,0,1.1350610785606186,2.5832560496816734,0,0,1,regulation,methodik
383,2025-09-23 17:10:00,1,4,15,0,0,0.6671637290258644,2.5832560496816734,0,0,1,methodik,kognition
376,2025-09-30 17:10:00,1,4,15,0,0,0.8381926592581186,2.5832560496816734,0,0,1,kognition,performanz
377,2025-09-30 17:10:00,1,4,15,0,0,0.849859896374063,2.5832560496816734,0,0,1,performanz,regulation
378,2025-09-30 17:10:00,1,4,15,0,0,0.684058472118052,2.5832560496816734,0,0,1,regulation,methodik
369,2025-10-21 17:10:00,1,4,15,0,0,1.4508089790206218,2.5832560496816734,0,0,1,methodik,performanz
370,2025-10-21 17:10:00,1,4,15,0,0,1.0317346138819774,2.5832560496816734,0,0,1,performanz,kognition
371,2025-10-21 17:10:00,1,4,15,0,0,1.7627028507869094,2.5832560496816734,0,0,1,kognition,methodik
372,2025-10-21 17:10:00,1,4,15,0,0,0.5243408022010086,2.5832560496816734,0,0,1,methodik,kognition
364,2025-10-28 17:10:00,1,4,15,0,0,1.222197156912988,2.5832560496816734,0,0,1,kognition,performanz
365,2025-10-28 17:10:00,1,4,15,0,0,1.295038842655836,2.5832560496816734,0,0,1,performanz,kognition
367,2025-10-28 17:10:00,1,4,15,0,0,1.358954938182613,2.5832560496816734,0,0,1,kognition,regulation
368,2025-10-28 17:10:00,1,4,15,0,0,1.4556359205989777,2.5832560496816734,0,0,1,regulation,motivation
359,2025-11-04 17:10:00,1,4,15,0,0,2.4858744509957265,2.5832560496816734,0,0,1,motivation,kognition
362,2025-11-04 17:10:00,1,4,15,0,0,1.895254467260236,2.5832560496816734,0,0,1,kognition,motivation
363,2025-11-04 17:10:00,1,4,15,0,0,1.8850252263675313,2.5832560496816734,0,0,1,motivation,regulation
1328,2025-11-11 17:10:00,1,4,15,0,0,0.8873805736536754,2.5832560496816734,0,0,1,regulation,kognition
1330,2025-11-11 17:10:00,1,4,15,0,0,1.4393025484915054,2.5832560496816734,0,0,1,kognition,motivation
1331,2025-11-11 17:10:00,1,4,15,0,0,0.6304783757402322,2.5832560496816734,0,0,1,motivation,performanz
1315,2025-11-25 17:10:00,1,4,15,0,0,1.2401212651166658,2.5832560496816734,0,0,1,performanz,kognition
1316,2025-11-25 17:10:00,1,4,15,0,0,2.1999607437739717,2.5832560496816734,0,0,1,kognition,motivation
1317,2025-11-25 17:10:00,1,4,15,0,0,1.2256072675643606,2.5832560496816734,0,0,1,motivation,performanz
1318,2025-11-25 17:10:00,1,4,15,0,0,0.7394202470654186,2.5832560496816734,0,0,1,performanz,kognition
2917,2025-09-10 17:10:00,1,4,22,0,0,1.4150399458380098,2.5282986634395654,0,0,1,kognition,regulation
2918,2025-09-10 17:10:00,1,4,22,0,0,0.8541779683331289,2.5282986634395654,0,0,1,regulation,kognition
2919,2025-09-10 17:10:00,1,4,22,0,0,2.900491780853194,2.5282986634395654,0,0,1,kognition,motivation
2900,2025-09-24 17:10:00,1,4,22,0,0,1.6085798194265126,2.5282986634395654,0,0,1,motivation,kognition
2901,2025-09-24 17:10:00,1,4,22,0,0,1.096460532691085,2.5282986634395654,0,0,1,kognition,performanz
2903,2025-09-24 17:10:00,1,4,22,0,0,1.6567728601759493,2.5282986634395654,0,0,1,performanz,kognition
2889,2025-10-01 17:10:00,1,4,22,0,1,2.9225303373412017,2.5282986634395654,1,0,1,kognition,regulation
2890,2025-10-01 17:10:00,1,4,22,1,0,3.7453604252434634,2.5282986634395654,1,0,1,regulation,kognition
2891,2025-10-01 17:10:00,1,4,22,0,0,1.8913302190015235,2.5282986634395654,0,0,1,kognition,regulation
2892,2025-10-01 17:10:00,1,4,22,0,0,1.643916860467947,2.5282986634395654,0,0,1,regulation,performanz
2893,2025-10-01 17:10:00,1,4,22,0,0,0.9587165040707587,2.5282986634395654,0,0,1,performanz,methodik
2869,2025-10-15 17:10:00,1,4,22,0,0,1.7841030536680489,2.5282986634395654,0,0,1,methodik,performanz
2870,2025-10-15 17:10:00,1,4,22,0,0,1.7082988775493142,2.5282986634395654,0,0,1,performanz,methodik
2871,2025-10-15 17:10:00,1,4,22,0,0,2.0938419228867216,2.5282986634395654,0,0,1,methodik,kognition
2872,2025-10-15 17:10:00,1,4,22,0,0,0.659450133534673,2.5282986634395654,0,0,1,kognition,methodik
2873,2025-10-15 17:10:00,1,4,22,0,0,1.3034087531452336,2.5282986634395654,0,0,1,methodik,regulation
2859,2025-10-22 17:10:00,1,4,22,0,0,0.6174394993286513,2.5282986634395654,0,0,1,regulation,performanz
2860,2025-10-22 17:10:00,1,4,22,0,0,0.7888306949222094,2.5282986634395654,0,0,1,performanz,kognition
2861,2025-10-22 17:10:00,1,4,22,0,0,0.7758266627350047,2.5282986634395654,0,0,1,kognition,performanz
2844,2025-10-29 17:10:00,1,4,22,0,0,0.73198195370749,2.5282986634395654,0,0,1,performanz,kognition
2847,2025-10-29 17:10:00,1,4,22,0,0,0.9052449918176716,2.5282986634395654,0,0,1,kognition,motivation
2848,2025-10-29 17:10:00,1,4,22,0,0,1.4122146735693468,2.5282986634395654,0,0,1,motivation,performanz
2839,2025-11-05 17:10:00,1,4,22,0,0,2.136893939182706,2.5282986634395654,0,0,1,performanz,regulation
2840,2025-11-05 17:10:00,1,4,22,0,0,1.1556197176962768,2.5282986634395654,0,0,1,regulation,kognition
2842,2025-11-05 17:10:00,1,4,22,0,0,1.668224576924691,2.5282986634395654,0,0,1,kognition,performanz
2843,2025-11-05 17:10:00,1,4,22,0,0,1.4976245200649543,2.5282986634395654,0,0,1,performanz,kognition
2829,2025-11-12 17:10:00,1,4,22,0,0,0.9673822758135145,2.5282986634395654,0,0,1,kognition,performanz
2830,2025-11-12 17:10:00,1,4,22,0,0,1.5167989836987943,2.5282986634395654,0,0,1,performanz,kognition
2832,2025-11-12 17:10:00,1,4,22,0,0,0.7023948745451901,2.5282986634395654,0,0,1,kognition,regulation
